,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
47,Kindred,Azir,2016,Summer,red,Jungle,Middle,9,5
48,Nidalee,Leblanc,2016,Summer,red,Jungle,Middle,5,2
49,Graves,Karma,2016,Summer,red,Jungle,Middle,5,1
50,Elise,Cassiopeia,2016,Summer,red,Jungle,Middle,25,14
51,Elise,Anivia,2016,Summer,red,Jungle,Middle,11,5
52,Olaf,Cassiopeia,2016,Summer,red,Jungle,Middle,6,3
53,Hecarim,Cassiopeia,2016,Summer,red,Jungle,Middle,8,4
54,Graves,Cassiopeia,2016,Summer,red,Jungle,Middle,5,2
55,Olaf,Azir,2016,Summer,red,Jungle,Middle,4,3
56,Nidalee,Karma,2016,Summer,red,Jungle,Middle,6,4
57,Graves,TwistedFate,2016,Summer,red,Jungle,Middle,3,1
58,RekSai,Karthus,2016,Summer,red,Jungle,Middle,2,0
59,Gragas,Cassiopeia,2016,Summer,red,Jungle,Middle,24,13
60,Elise,Leblanc,2016,Summer,red,Jungle,Middle,12,7
61,Nidalee,AurelionSol,2016,Summer,red,Jungle,Middle,2,1
62,RekSai,TwistedFate,2016,Summer,red,Jungle,Middle,15,9
63,RekSai,Varus,2016,Summer,red,Jungle,Middle,5,2
64,Gragas,TwistedFate,2016,Summer,red,Jungle,Middle,9,3
65,Nidalee,Viktor,2016,Summer,red,Jungle,Middle,11,5
66,Gragas,Vladimir,2016,Summer,red,Jungle,Middle,27,12
67,Elise,Taliyah,2016,Summer,red,Jungle,Middle,11,5
68,LeeSin,Lissandra,2016,Summer,red,Jungle,Middle,3,1
69,Gragas,Taliyah,2016,Summer,red,Jungle,Middle,12,7
70,Hecarim,Azir,2016,Summer,red,Jungle,Middle,3,2
71,Elise,Lulu,2016,Summer,red,Jungle,Middle,2,0
72,RekSai,AurelionSol,2016,Summer,red,Jungle,Middle,3,2
73,Gragas,Ryze,2016,Summer,red,Jungle,Middle,10,3
74,Gragas,Karma,2016,Summer,red,Jungle,Middle,9,4
75,Gragas,Malzahar,2016,Summer,red,Jungle,Middle,17,12
76,Graves,Zilean,2016,Summer,red,Jungle,Middle,3,1
77,Elise,Kassadin,2016,Summer,red,Jungle,Middle,10,5
78,Graves,Azir,2016,Summer,red,Jungle,Middle,8,5
79,Hecarim,Ryze,2016,Summer,red,Jungle,Middle,3,0
80,Nidalee,Taliyah,2016,Summer,red,Jungle,Middle,6,3
81,Graves,Malzahar,2016,Summer,red,Jungle,Middle,3,2
82,RekSai,Taliyah,2016,Summer,red,Jungle,Middle,8,4
83,RekSai,Malzahar,2016,Summer,red,Jungle,Middle,16,10
84,Hecarim,Vladimir,2016,Summer,red,Jungle,Middle,7,3
85,Graves,Viktor,2016,Summer,red,Jungle,Middle,15,3
86,Elise,Malzahar,2016,Summer,red,Jungle,Middle,12,6
87,Hecarim,Anivia,2016,Summer,red,Jungle,Middle,2,0
88,Hecarim,Zilean,2016,Summer,red,Jungle,Middle,1,1
89,RekSai,Xerath,2016,Summer,red,Jungle,Middle,1,0
90,Hecarim,Xerath,2016,Summer,red,Jungle,Middle,1,0
91,Gragas,Velkoz,2016,Summer,red,Jungle,Middle,1,1
92,Olaf,Karma,2016,Summer,red,Jungle,Middle,4,0
93,RekSai,Velkoz,2016,Summer,red,Jungle,Middle,1,1
94,Hecarim,Lissandra,2016,Summer,red,Jungle,Middle,2,0
95,Nidalee,Vladimir,2016,Summer,red,Jungle,Middle,5,4
96,Hecarim,Viktor,2016,Summer,red,Jungle,Middle,11,4
97,RekSai,Jayce,2016,Summer,red,Jungle,Middle,1,0
98,Gragas,Leblanc,2016,Summer,red,Jungle,Middle,9,4
99,Gragas,Syndra,2016,Summer,red,Jungle,Middle,4,3
100,RekSai,Lissandra,2016,Summer,red,Jungle,Middle,10,4
101,Gragas,Kassadin,2016,Summer,red,Jungle,Middle,12,6
102,RekSai,Syndra,2016,Summer,red,Jungle,Middle,5,2
103,Zac,Velkoz,2016,Summer,red,Jungle,Middle,2,0
104,Gragas,Ekko,2016,Summer,red,Jungle,Middle,3,1
105,Nidalee,Jhin,2016,Summer,red,Jungle,Middle,1,0
106,Zac,Cassiopeia,2016,Summer,red,Jungle,Middle,1,1
107,Nidalee,Varus,2016,Summer,red,Jungle,Middle,7,2
108,Kindred,Fizz,2016,Summer,red,Jungle,Middle,2,1
109,LeeSin,Azir,2016,Summer,red,Jungle,Middle,4,2
110,LeeSin,Vladimir,2016,Summer,red,Jungle,Middle,6,2
111,Kindred,Swain,2016,Summer,red,Jungle,Middle,5,2
112,LeeSin,Viktor,2016,Summer,red,Jungle,Middle,16,9
113,Kindred,Orianna,2016,Summer,red,Jungle,Middle,2,0
114,Kindred,Leblanc,2016,Summer,red,Jungle,Middle,4,3
115,RekSai,Yasuo,2016,Summer,red,Jungle,Middle,2,0
116,Khazix,Lissandra,2016,Summer,red,Jungle,Middle,1,1
117,Gragas,Anivia,2016,Summer,red,Jungle,Middle,4,3
118,Elise,Zilean,2016,Summer,red,Jungle,Middle,5,2
119,Khazix,Leblanc,2016,Summer,red,Jungle,Middle,1,0
120,Elise,Fizz,2016,Summer,red,Jungle,Middle,3,2
121,Gragas,Zed,2016,Summer,red,Jungle,Middle,4,0
122,Kindred,Lissandra,2016,Summer,red,Jungle,Middle,1,0
123,Nidalee,Azir,2016,Summer,red,Jungle,Middle,13,7
124,Khazix,Ryze,2016,Summer,red,Jungle,Middle,1,0
125,Nidalee,Fizz,2016,Summer,red,Jungle,Middle,1,0
126,Gragas,Varus,2016,Summer,red,Jungle,Middle,14,9
127,Elise,Vladimir,2016,Summer,red,Jungle,Middle,20,10
128,Elise,Ryze,2016,Summer,red,Jungle,Middle,15,7
129,Gragas,Swain,2016,Summer,red,Jungle,Middle,3,2
130,Nidalee,Cassiopeia,2016,Summer,red,Jungle,Middle,8,5
131,LeeSin,Karma,2016,Summer,red,Jungle,Middle,2,1
132,Olaf,Zilean,2016,Summer,red,Jungle,Middle,4,1
133,Olaf,Varus,2016,Summer,red,Jungle,Middle,1,1
134,Nidalee,Kassadin,2016,Summer,red,Jungle,Middle,3,3
135,RekSai,Kassadin,2016,Summer,red,Jungle,Middle,14,6
136,Olaf,TwistedFate,2016,Summer,red,Jungle,Middle,1,1
137,Olaf,Gangplank,2016,Summer,red,Jungle,Middle,1,0
138,Gragas,KogMaw,2016,Summer,red,Jungle,Middle,2,1
139,Nidalee,Swain,2016,Summer,red,Jungle,Middle,2,1
140,Hecarim,Leblanc,2016,Summer,red,Jungle,Middle,3,2
141,Elise,Kayle,2016,Summer,red,Jungle,Middle,2,0
142,Olaf,Kassadin,2016,Summer,red,Jungle,Middle,1,0
143,Hecarim,TwistedFate,2016,Summer,red,Jungle,Middle,1,1
144,Graves,Ryze,2016,Summer,red,Jungle,Middle,3,1
145,Nidalee,Lissandra,2016,Summer,red,Jungle,Middle,3,2
146,RekSai,Veigar,2016,Summer,red,Jungle,Middle,1,0
147,Graves,Ekko,2016,Summer,red,Jungle,Middle,1,1
148,Kindred,Lulu,2016,Summer,red,Jungle,Middle,4,1
149,Graves,Leblanc,2016,Summer,red,Jungle,Middle,4,2
150,Elise,Veigar,2016,Summer,red,Jungle,Middle,3,1
151,Graves,Varus,2016,Summer,red,Jungle,Middle,1,0
152,RekSai,Lulu,2016,Summer,red,Jungle,Middle,1,0
153,Graves,Fizz,2016,Summer,red,Jungle,Middle,2,0
154,Kindred,AurelionSol,2016,Summer,red,Jungle,Middle,3,2
155,Amumu,Varus,2016,Summer,red,Jungle,Middle,1,0
156,Kindred,Vladimir,2016,Summer,red,Jungle,Middle,1,1
157,Nidalee,Ryze,2016,Summer,red,Jungle,Middle,2,0
158,Kindred,Ryze,2016,Summer,red,Jungle,Middle,6,3
159,Graves,Taliyah,2016,Summer,red,Jungle,Middle,3,1
160,Hecarim,Taliyah,2016,Summer,red,Jungle,Middle,3,2
161,Hecarim,Malzahar,2016,Summer,red,Jungle,Middle,1,1
162,Kindred,Karma,2016,Summer,red,Jungle,Middle,2,0
163,LeeSin,Leblanc,2016,Summer,red,Jungle,Middle,3,1
164,Nidalee,Malzahar,2016,Summer,red,Jungle,Middle,2,2
165,Nidalee,Ahri,2016,Summer,red,Jungle,Middle,2,1
166,Gragas,Pantheon,2016,Summer,red,Jungle,Middle,1,1
167,Gragas,AurelionSol,2016,Summer,red,Jungle,Middle,1,1
168,Elise,AurelionSol,2016,Summer,red,Jungle,Middle,1,0
169,Elise,TwistedFate,2016,Summer,red,Jungle,Middle,4,3
170,RekSai,Zed,2016,Summer,red,Jungle,Middle,2,1
171,Volibear,Cassiopeia,2016,Summer,red,Jungle,Middle,1,0
172,Hecarim,Kassadin,2016,Summer,red,Jungle,Middle,1,1
173,LeeSin,Anivia,2016,Summer,red,Jungle,Middle,1,1
174,LeeSin,Malzahar,2016,Summer,red,Jungle,Middle,1,1
175,Elise,Zed,2016,Summer,red,Jungle,Middle,3,2
176,Kindred,Malzahar,2016,Summer,red,Jungle,Middle,1,0
177,RekSai,Ekko,2016,Summer,red,Jungle,Middle,4,2
178,Graves,Lulu,2016,Summer,red,Jungle,Middle,2,0
179,Kindred,Varus,2016,Summer,red,Jungle,Middle,2,2
180,Graves,Xerath,2016,Summer,red,Jungle,Middle,1,1
181,Kindred,Taliyah,2016,Summer,red,Jungle,Middle,1,1
182,Malzahar,Azir,2016,Summer,red,Jungle,Middle,1,1
183,Nidalee,Ekko,2016,Summer,red,Jungle,Middle,1,0
184,Evelynn,Viktor,2016,Summer,red,Jungle,Middle,1,0
185,Gragas,Ziggs,2016,Summer,red,Jungle,Middle,1,0
186,Hecarim,Lulu,2016,Summer,red,Jungle,Middle,1,0
187,Hecarim,Swain,2016,Summer,red,Jungle,Middle,2,0
188,Olaf,Lissandra,2016,Summer,red,Jungle,Middle,3,2
189,Kindred,Cassiopeia,2016,Summer,red,Jungle,Middle,2,1
190,JarvanIV,Heimerdinger,2016,Summer,red,Jungle,Middle,1,0
191,MonkeyKing,Alistar,2016,Summer,red,Jungle,Middle,1,1
192,Nidalee,Gangplank,2016,Summer,red,Jungle,Middle,1,1
193,Graves,Syndra,2016,Summer,red,Jungle,Middle,1,1
194,Nidalee,Zed,2016,Summer,red,Jungle,Middle,2,0
195,RekSai,Orianna,2016,Summer,red,Jungle,Middle,12,4
196,Kindred,Gangplank,2016,Summer,red,Jungle,Middle,1,0
197,Nidalee,Diana,2016,Summer,red,Jungle,Middle,1,1
198,RekSai,Ahri,2016,Summer,red,Jungle,Middle,1,1
199,Elise,Diana,2016,Summer,red,Jungle,Middle,1,1
200,Zac,TwistedFate,2016,Summer,red,Jungle,Middle,1,0
201,Graves,Swain,2016,Summer,red,Jungle,Middle,3,0
202,RekSai,Ezreal,2016,Summer,red,Jungle,Middle,1,0
203,JarvanIV,Viktor,2016,Summer,red,Jungle,Middle,1,0
204,Gragas,Veigar,2016,Summer,red,Jungle,Middle,1,0
205,LeeSin,AurelionSol,2016,Summer,red,Jungle,Middle,5,4
206,LeeSin,TwistedFate,2016,Summer,red,Jungle,Middle,1,1
207,Graves,AurelionSol,2016,Summer,red,Jungle,Middle,1,0
208,Malzahar,Viktor,2016,Summer,red,Jungle,Middle,1,1
209,Graves,Ziggs,2016,Summer,red,Jungle,Middle,1,1
210,Khazix,Viktor,2016,Summer,red,Jungle,Middle,1,0
211,LeeSin,Lulu,2016,Summer,red,Jungle,Middle,1,0
212,Nidalee,Velkoz,2016,Summer,red,Jungle,Middle,3,1
213,Gragas,Xerath,2016,Summer,red,Jungle,Middle,1,1
214,JarvanIV,Vladimir,2016,Summer,red,Jungle,Middle,1,0
215,Elise,Pantheon,2016,Summer,red,Jungle,Middle,1,0
216,Olaf,Vladimir,2016,Summer,red,Jungle,Middle,2,2
217,Nidalee,Jayce,2016,Summer,red,Jungle,Middle,1,1
218,LeeSin,Orianna,2016,Summer,red,Jungle,Middle,4,3
219,Olaf,Syndra,2016,Summer,red,Jungle,Middle,2,0
220,LeeSin,Syndra,2016,Summer,red,Jungle,Middle,1,0
221,Elise,Jayce,2016,Summer,red,Jungle,Middle,1,0
222,Olaf,Malzahar,2016,Summer,red,Jungle,Middle,2,1
223,LeeSin,Cassiopeia,2016,Summer,red,Jungle,Middle,5,1
224,Zac,Varus,2016,Summer,red,Jungle,Middle,2,2
225,LeeSin,Ryze,2016,Summer,red,Jungle,Middle,1,1
226,Khazix,Cassiopeia,2016,Summer,red,Jungle,Middle,2,0
227,Skarner,Vladimir,2016,Summer,red,Jungle,Middle,1,0
228,Skarner,Cassiopeia,2016,Summer,red,Jungle,Middle,1,1
229,Skarner,Ryze,2016,Summer,red,Jungle,Middle,1,1
230,Skarner,Orianna,2016,Summer,red,Jungle,Middle,1,1
231,Zac,Orianna,2016,Summer,red,Jungle,Middle,1,0
232,Olaf,AurelionSol,2016,Summer,red,Jungle,Middle,1,1
233,Olaf,Orianna,2016,Summer,red,Jungle,Middle,6,2
234,Elise,Orianna,2016,Summer,red,Jungle,Middle,1,0
235,LeeSin,Taliyah,2016,Summer,red,Jungle,Middle,1,1
236,LeeSin,Ekko,2016,Summer,red,Jungle,Middle,1,0
237,Vi,Ryze,2016,Summer,red,Jungle,Middle,1,0
238,Gragas,Orianna,2016,Summer,red,Jungle,Middle,1,0
239,RekSai,Diana,2016,Summer,red,Jungle,Middle,1,1
240,Gragas,JarvanIV,2016,Summer,red,Jungle,Middle,1,0
241,Kindred,Corki,2016,Summer,red,Jungle,Middle,2,0
242,Elise,Quinn,2016,Summer,red,Jungle,Middle,1,0
243,Gragas,Morgana,2016,Summer,red,Jungle,Middle,1,1
244,Gragas,Corki,2016,Summer,red,Jungle,Middle,3,1
245,Graves,Zed,2016,Summer,red,Jungle,Middle,1,0
246,Nidalee,Corki,2016,Summer,red,Jungle,Middle,1,1
247,Gragas,Quinn,2016,Summer,red,Jungle,Middle,1,1
248,Graves,Corki,2016,Summer,red,Jungle,Middle,2,1
249,Graves,Ahri,2016,Summer,red,Jungle,Middle,1,1
250,Graves,Gangplank,2016,Summer,red,Jungle,Middle,1,1
251,Kindred,Velkoz,2016,Summer,red,Jungle,Middle,1,0
252,Gragas,Gangplank,2016,Summer,red,Jungle,Middle,1,1
0,RekSai,Nami,2016,Summer,red,Jungle,Support,34,19
1,Elise,Braum,2016,Summer,red,Jungle,Support,63,29
2,Kindred,Alistar,2016,Summer,red,Jungle,Support,8,1
3,RekSai,Karma,2016,Summer,red,Jungle,Support,72,33
4,RekSai,Janna,2016,Summer,red,Jungle,Support,2,0
5,Olaf,Karma,2016,Summer,red,Jungle,Support,24,11
6,RekSai,Zyra,2016,Summer,red,Jungle,Support,22,12
7,Graves,Zyra,2016,Summer,red,Jungle,Support,4,1
8,RekSai,Bard,2016,Summer,red,Jungle,Support,49,29
9,Kindred,Karma,2016,Summer,red,Jungle,Support,14,6
10,Elise,Karma,2016,Summer,red,Jungle,Support,48,22
11,RekSai,Braum,2016,Summer,red,Jungle,Support,96,45
12,LeeSin,Braum,2016,Summer,red,Jungle,Support,12,6
13,Graves,Soraka,2016,Summer,red,Jungle,Support,4,0
14,Olaf,Nami,2016,Summer,red,Jungle,Support,7,3
15,Graves,Karma,2016,Summer,red,Jungle,Support,20,5
16,Graves,Braum,2016,Summer,red,Jungle,Support,32,14
17,Elise,Alistar,2016,Summer,red,Jungle,Support,25,11
18,Elise,Zyra,2016,Summer,red,Jungle,Support,6,5
19,Olaf,Bard,2016,Summer,red,Jungle,Support,5,2
20,Rengar,Karma,2016,Summer,red,Jungle,Support,1,1
21,Gragas,Alistar,2016,Summer,red,Jungle,Support,34,12
22,Nidalee,Karma,2016,Summer,red,Jungle,Support,11,8
23,Kindred,Bard,2016,Summer,red,Jungle,Support,17,6
24,Gragas,Thresh,2016,Summer,red,Jungle,Support,12,9
25,Gragas,Soraka,2016,Summer,red,Jungle,Support,5,2
26,Nidalee,Braum,2016,Summer,red,Jungle,Support,28,15
27,Elise,Bard,2016,Summer,red,Jungle,Support,27,17
28,Gragas,Karma,2016,Summer,red,Jungle,Support,45,25
29,Hecarim,Nami,2016,Summer,red,Jungle,Support,3,1
30,RekSai,Trundle,2016,Summer,red,Jungle,Support,22,7
31,RekSai,Alistar,2016,Summer,red,Jungle,Support,34,15
32,Kindred,Braum,2016,Summer,red,Jungle,Support,22,9
33,Evelynn,Alistar,2016,Summer,red,Jungle,Support,1,1
34,Gragas,Braum,2016,Summer,red,Jungle,Support,54,29
35,Nidalee,Zyra,2016,Summer,red,Jungle,Support,2,0
36,Nidalee,Alistar,2016,Summer,red,Jungle,Support,14,7
37,Nidalee,Soraka,2016,Summer,red,Jungle,Support,2,1
38,Nidalee,Nami,2016,Summer,red,Jungle,Support,7,4
39,Elise,Thresh,2016,Summer,red,Jungle,Support,9,7
40,Olaf,Braum,2016,Summer,red,Jungle,Support,9,5
41,Hecarim,Zyra,2016,Summer,red,Jungle,Support,1,0
42,Graves,Nami,2016,Summer,red,Jungle,Support,6,2
43,Graves,Bard,2016,Summer,red,Jungle,Support,13,4
44,Gragas,Nami,2016,Summer,red,Jungle,Support,11,3
45,Elise,Soraka,2016,Summer,red,Jungle,Support,6,5
46,LeeSin,Bard,2016,Summer,red,Jungle,Support,3,0
47,RekSai,Soraka,2016,Summer,red,Jungle,Support,12,7
48,Hecarim,Braum,2016,Summer,red,Jungle,Support,6,4
49,Gragas,Morgana,2016,Summer,red,Jungle,Support,6,2
50,Gragas,Trundle,2016,Summer,red,Jungle,Support,15,10
51,Gragas,Bard,2016,Summer,red,Jungle,Support,25,12
52,Hecarim,Taric,2016,Summer,red,Jungle,Support,10,5
53,Elise,Trundle,2016,Summer,red,Jungle,Support,12,6
54,Gragas,Sona,2016,Summer,red,Jungle,Support,4,2
55,RekSai,Sona,2016,Summer,red,Jungle,Support,2,0
56,Hecarim,Karma,2016,Summer,red,Jungle,Support,15,5
57,RekSai,Thresh,2016,Summer,red,Jungle,Support,22,10
58,Elise,TahmKench,2016,Summer,red,Jungle,Support,18,6
59,Hecarim,Bard,2016,Summer,red,Jungle,Support,2,2
60,RekSai,Morgana,2016,Summer,red,Jungle,Support,3,1
61,Olaf,Taric,2016,Summer,red,Jungle,Support,1,0
62,Nidalee,Taric,2016,Summer,red,Jungle,Support,8,4
63,Hecarim,Sona,2016,Summer,red,Jungle,Support,2,1
64,RekSai,Taric,2016,Summer,red,Jungle,Support,9,3
65,Nidalee,Bard,2016,Summer,red,Jungle,Support,9,3
66,Gragas,Taric,2016,Summer,red,Jungle,Support,10,5
67,RekSai,TahmKench,2016,Summer,red,Jungle,Support,20,10
68,Elise,Taric,2016,Summer,red,Jungle,Support,6,4
69,Gragas,TahmKench,2016,Summer,red,Jungle,Support,16,10
70,Zac,Trundle,2016,Summer,red,Jungle,Support,1,0
71,Zac,Braum,2016,Summer,red,Jungle,Support,2,1
72,Nidalee,TahmKench,2016,Summer,red,Jungle,Support,7,6
73,Kindred,Soraka,2016,Summer,red,Jungle,Support,3,2
74,Kindred,Taric,2016,Summer,red,Jungle,Support,3,1
75,Elise,Nautilus,2016,Summer,red,Jungle,Support,3,1
76,LeeSin,Janna,2016,Summer,red,Jungle,Support,1,1
77,LeeSin,Thresh,2016,Summer,red,Jungle,Support,4,2
78,RekSai,Nautilus,2016,Summer,red,Jungle,Support,4,2
79,Kindred,Thresh,2016,Summer,red,Jungle,Support,6,2
80,Graves,Trundle,2016,Summer,red,Jungle,Support,6,4
81,Kindred,Janna,2016,Summer,red,Jungle,Support,3,1
82,LeeSin,Zyra,2016,Summer,red,Jungle,Support,8,4
83,Khazix,Nami,2016,Summer,red,Jungle,Support,3,1
84,Gragas,Zyra,2016,Summer,red,Jungle,Support,4,3
85,Gragas,Janna,2016,Summer,red,Jungle,Support,9,7
86,Nidalee,Thresh,2016,Summer,red,Jungle,Support,5,1
87,Elise,Nami,2016,Summer,red,Jungle,Support,29,11
88,Hecarim,Thresh,2016,Summer,red,Jungle,Support,3,1
89,Olaf,Janna,2016,Summer,red,Jungle,Support,1,0
90,Elise,Sona,2016,Summer,red,Jungle,Support,1,0
91,Olaf,TahmKench,2016,Summer,red,Jungle,Support,1,0
92,Olaf,Alistar,2016,Summer,red,Jungle,Support,3,1
93,LeeSin,TahmKench,2016,Summer,red,Jungle,Support,5,4
94,Hecarim,Alistar,2016,Summer,red,Jungle,Support,11,7
95,LeeSin,Alistar,2016,Summer,red,Jungle,Support,5,2
96,Nidalee,Trundle,2016,Summer,red,Jungle,Support,7,2
97,LeeSin,Karma,2016,Summer,red,Jungle,Support,13,8
98,Graves,Thresh,2016,Summer,red,Jungle,Support,2,1
99,Amumu,Alistar,2016,Summer,red,Jungle,Support,1,0
100,Graves,Alistar,2016,Summer,red,Jungle,Support,4,3
101,Hecarim,TahmKench,2016,Summer,red,Jungle,Support,4,0
102,Gragas,Leona,2016,Summer,red,Jungle,Support,2,0
103,Graves,TahmKench,2016,Summer,red,Jungle,Support,4,2
104,RekSai,Blitzcrank,2016,Summer,red,Jungle,Support,1,1
105,Graves,Morgana,2016,Summer,red,Jungle,Support,2,1
106,Volibear,Karma,2016,Summer,red,Jungle,Support,1,0
107,Hecarim,Morgana,2016,Summer,red,Jungle,Support,1,0
108,RekSai,Leona,2016,Summer,red,Jungle,Support,2,2
109,Elise,Leona,2016,Summer,red,Jungle,Support,4,0
110,Kindred,Trundle,2016,Summer,red,Jungle,Support,3,1
111,Malzahar,Bard,2016,Summer,red,Jungle,Support,1,1
112,Gragas,Nautilus,2016,Summer,red,Jungle,Support,2,1
113,Evelynn,Karma,2016,Summer,red,Jungle,Support,1,0
114,Elise,Veigar,2016,Summer,red,Jungle,Support,1,1
115,RekSai,Veigar,2016,Summer,red,Jungle,Support,2,1
116,Kindred,Nami,2016,Summer,red,Jungle,Support,5,4
117,Gragas,Blitzcrank,2016,Summer,red,Jungle,Support,1,0
118,JarvanIV,TwistedFate,2016,Summer,red,Jungle,Support,1,0
119,MonkeyKing,Ziggs,2016,Summer,red,Jungle,Support,1,1
120,LeeSin,Soraka,2016,Summer,red,Jungle,Support,1,1
121,Kindred,Morgana,2016,Summer,red,Jungle,Support,2,0
122,Kindred,TahmKench,2016,Summer,red,Jungle,Support,1,1
123,Elise,Janna,2016,Summer,red,Jungle,Support,4,3
124,LeeSin,Morgana,2016,Summer,red,Jungle,Support,1,0
125,JarvanIV,Sona,2016,Summer,red,Jungle,Support,1,0
126,Elise,Morgana,2016,Summer,red,Jungle,Support,1,0
127,Nidalee,Morgana,2016,Summer,red,Jungle,Support,1,1
128,Malzahar,Morgana,2016,Summer,red,Jungle,Support,1,1
129,Elise,Brand,2016,Summer,red,Jungle,Support,1,1
130,Khazix,Karma,2016,Summer,red,Jungle,Support,2,0
131,Gragas,Brand,2016,Summer,red,Jungle,Support,2,2
132,RekSai,Brand,2016,Summer,red,Jungle,Support,1,1
133,Nidalee,Brand,2016,Summer,red,Jungle,Support,1,0
134,JarvanIV,Taric,2016,Summer,red,Jungle,Support,1,0
135,Nidalee,Janna,2016,Summer,red,Jungle,Support,1,1
136,Olaf,Trundle,2016,Summer,red,Jungle,Support,1,0
137,Zac,Alistar,2016,Summer,red,Jungle,Support,2,1
138,Khazix,Bard,2016,Summer,red,Jungle,Support,1,0
139,Olaf,Soraka,2016,Summer,red,Jungle,Support,1,0
140,Skarner,Alistar,2016,Summer,red,Jungle,Support,1,0
141,LeeSin,Nami,2016,Summer,red,Jungle,Support,2,1
142,Skarner,Karma,2016,Summer,red,Jungle,Support,3,3
143,Zac,Karma,2016,Summer,red,Jungle,Support,1,0
144,Zac,Zyra,2016,Summer,red,Jungle,Support,1,1
145,Olaf,Zyra,2016,Summer,red,Jungle,Support,5,2
146,LeeSin,MissFortune,2016,Summer,red,Jungle,Support,2,1
147,Vi,TahmKench,2016,Summer,red,Jungle,Support,1,0
148,RekSai,MissFortune,2016,Summer,red,Jungle,Support,1,0
149,RekSai,Lulu,2016,Summer,red,Jungle,Support,1,1
0,Ezreal,Nami,2016,Summer,red,ADC,Support,18,6
1,Lucian,Braum,2016,Summer,red,ADC,Support,67,35
2,Sivir,Alistar,2016,Summer,red,ADC,Support,34,17
3,Lucian,Karma,2016,Summer,red,ADC,Support,40,19
4,Lucian,Janna,2016,Summer,red,ADC,Support,2,0
5,Ashe,Karma,2016,Summer,red,ADC,Support,33,16
6,Sivir,Karma,2016,Summer,red,ADC,Support,74,39
7,Ashe,Zyra,2016,Summer,red,ADC,Support,8,6
8,Lucian,Nami,2016,Summer,red,ADC,Support,20,5
9,Lucian,Zyra,2016,Summer,red,ADC,Support,8,5
10,Caitlyn,Bard,2016,Summer,red,ADC,Support,20,8
11,Caitlyn,Alistar,2016,Summer,red,ADC,Support,12,5
12,Ezreal,Karma,2016,Summer,red,ADC,Support,50,26
13,Ashe,Braum,2016,Summer,red,ADC,Support,48,23
14,Ezreal,Zyra,2016,Summer,red,ADC,Support,12,5
15,Sivir,Bard,2016,Summer,red,ADC,Support,30,18
16,Caitlyn,Braum,2016,Summer,red,ADC,Support,24,10
17,Lucian,Soraka,2016,Summer,red,ADC,Support,8,3
18,Lucian,Bard,2016,Summer,red,ADC,Support,23,12
19,Sivir,Braum,2016,Summer,red,ADC,Support,63,31
20,Sivir,Nami,2016,Summer,red,ADC,Support,24,16
21,Caitlyn,Zyra,2016,Summer,red,ADC,Support,5,3
22,Sivir,Zyra,2016,Summer,red,ADC,Support,5,3
23,Ashe,Alistar,2016,Summer,red,ADC,Support,25,13
24,Vayne,Karma,2016,Summer,red,ADC,Support,2,2
25,Ashe,Thresh,2016,Summer,red,ADC,Support,14,10
26,Sivir,Soraka,2016,Summer,red,ADC,Support,8,2
27,Jhin,Bard,2016,Summer,red,ADC,Support,32,14
28,Ezreal,Trundle,2016,Summer,red,ADC,Support,11,2
29,Jinx,Braum,2016,Summer,red,ADC,Support,3,2
30,Vayne,Braum,2016,Summer,red,ADC,Support,3,0
31,Caitlyn,Karma,2016,Summer,red,ADC,Support,33,9
32,Tristana,Braum,2016,Summer,red,ADC,Support,4,2
33,Tristana,Alistar,2016,Summer,red,ADC,Support,2,0
34,Ashe,Nami,2016,Summer,red,ADC,Support,16,9
35,Jhin,Braum,2016,Summer,red,ADC,Support,42,28
36,Ezreal,Braum,2016,Summer,red,ADC,Support,48,19
37,Jhin,Karma,2016,Summer,red,ADC,Support,27,14
38,Jhin,Zyra,2016,Summer,red,ADC,Support,13,5
39,Twitch,Braum,2016,Summer,red,ADC,Support,7,2
40,Ashe,Bard,2016,Summer,red,ADC,Support,20,8
41,Jhin,Trundle,2016,Summer,red,ADC,Support,12,3
42,Ezreal,Alistar,2016,Summer,red,ADC,Support,11,3
43,Sivir,Thresh,2016,Summer,red,ADC,Support,9,7
44,Jhin,Soraka,2016,Summer,red,ADC,Support,5,3
45,Ashe,Soraka,2016,Summer,red,ADC,Support,5,3
46,Jhin,Morgana,2016,Summer,red,ADC,Support,5,1
47,Sivir,Trundle,2016,Summer,red,ADC,Support,10,6
48,Ezreal,Bard,2016,Summer,red,ADC,Support,22,12
49,Tristana,Taric,2016,Summer,red,ADC,Support,2,0
50,Ashe,Sona,2016,Summer,red,ADC,Support,3,1
51,Lucian,Trundle,2016,Summer,red,ADC,Support,20,11
52,Lucian,Sona,2016,Summer,red,ADC,Support,3,1
53,Jhin,Thresh,2016,Summer,red,ADC,Support,19,10
54,Jhin,Alistar,2016,Summer,red,ADC,Support,25,9
55,Ezreal,TahmKench,2016,Summer,red,ADC,Support,5,3
56,Jhin,Sona,2016,Summer,red,ADC,Support,2,1
57,Jhin,TahmKench,2016,Summer,red,ADC,Support,14,6
58,KogMaw,Morgana,2016,Summer,red,ADC,Support,2,1
59,Ashe,Taric,2016,Summer,red,ADC,Support,10,3
