,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
6810,Hecarim,blue,Azir,2016,RekSai,Viktor,1,0
6811,RekSai,blue,Cassiopeia,2016,Elise,Karma,1,1
6812,Elise,blue,Vladimir,2016,RekSai,Ryze,2,1
6813,RekSai,blue,Taliyah,2016,Hecarim,Azir,1,0
6814,Hecarim,blue,Azir,2016,RekSai,Cassiopeia,2,1
6815,RekSai,blue,Viktor,2016,Elise,Cassiopeia,4,2
6816,RekSai,blue,Karma,2016,Elise,Lulu,1,1
6817,RekSai,blue,Ahri,2016,Gragas,Taliyah,1,0
6818,Gragas,blue,Azir,2016,Graves,Lissandra,1,1
6819,RekSai,blue,Vladimir,2016,Gragas,Cassiopeia,4,3
6820,RekSai,blue,Anivia,2016,Graves,Karma,1,1
6821,Hecarim,blue,Viktor,2016,Elise,Taliyah,1,1
6822,Nidalee,blue,Azir,2016,RekSai,AurelionSol,1,0
6823,RekSai,blue,Azir,2016,Gragas,Ryze,2,2
6824,RekSai,blue,Malzahar,2016,Gragas,Karma,2,2
6825,Graves,blue,Ryze,2016,Gragas,Malzahar,1,1
6826,Elise,blue,Azir,2016,Graves,Zilean,1,1
6827,RekSai,blue,Viktor,2016,Gragas,Ryze,2,0
6828,Gragas,blue,Taliyah,2016,Elise,Kassadin,2,2
6829,RekSai,blue,Cassiopeia,2016,Gragas,Viktor,2,1
6830,Nidalee,blue,Varus,2016,Gragas,Malzahar,1,0
6831,Gragas,blue,Azir,2016,Elise,Viktor,4,4
6832,Elise,blue,Taliyah,2016,Gragas,Cassiopeia,1,0
6833,Elise,blue,Azir,2016,Gragas,Cassiopeia,1,0
6834,Elise,blue,Cassiopeia,2016,RekSai,Viktor,3,1
6835,Nidalee,blue,Vladimir,2016,RekSai,Azir,3,2
6836,RekSai,blue,Viktor,2016,Graves,Azir,3,1
6837,Nidalee,blue,Karma,2016,Elise,Viktor,1,0
6838,RekSai,blue,Ryze,2016,Gragas,Vladimir,1,0
6839,Olaf,blue,Vladimir,2016,Hecarim,Ryze,1,1
6840,Gragas,blue,Malzahar,2016,Elise,Viktor,2,2
6841,Gragas,blue,Malzahar,2016,Nidalee,Taliyah,1,0
6842,Gragas,blue,Kassadin,2016,Elise,Viktor,1,0
6843,Gragas,blue,Vladimir,2016,Elise,Cassiopeia,2,1
6844,Olaf,blue,Viktor,2016,Elise,Cassiopeia,1,1
6845,Nidalee,blue,Taliyah,2016,Graves,Malzahar,1,1
6846,RekSai,blue,Malzahar,2016,Gragas,Taliyah,1,0
6847,Gragas,blue,Viktor,2016,RekSai,Taliyah,1,1
6848,Nidalee,blue,Taliyah,2016,Elise,Viktor,1,1
6849,Gragas,blue,Cassiopeia,2016,RekSai,Viktor,3,1
6850,Elise,blue,Vladimir,2016,Gragas,Cassiopeia,3,1
6851,RekSai,blue,Taliyah,2016,Gragas,Cassiopeia,1,0
6852,Gragas,blue,Viktor,2016,RekSai,Cassiopeia,3,2
6853,Gragas,blue,Malzahar,2016,RekSai,Azir,1,1
6854,Rengar,blue,Malzahar,2016,Gragas,Taliyah,1,1
6855,Gragas,blue,Cassiopeia,2016,RekSai,Malzahar,1,0
6856,RekSai,blue,Viktor,2016,Hecarim,Vladimir,1,0
6857,Hecarim,blue,Vladimir,2016,Graves,Viktor,1,1
6858,Gragas,blue,Cassiopeia,2016,RekSai,Azir,1,1
6859,Olaf,blue,Malzahar,2016,RekSai,Zilean,1,0
6860,RekSai,blue,Vladimir,2016,Gragas,Malzahar,4,1
6861,Gragas,blue,Zilean,2016,Elise,Malzahar,1,1
6862,Elise,blue,Cassiopeia,2016,Gragas,Vladimir,2,1
6863,Gragas,blue,Vladimir,2016,Elise,Kassadin,2,1
6864,Nidalee,blue,Malzahar,2016,Hecarim,Anivia,2,2
6865,Gragas,blue,Vladimir,2016,Nidalee,Karma,1,0
6866,Gragas,blue,Malzahar,2016,RekSai,Viktor,2,2
6867,RekSai,blue,Malzahar,2016,Hecarim,Zilean,1,0
6868,Hecarim,blue,Zilean,2016,Gragas,Malzahar,1,1
6869,Olaf,blue,Cassiopeia,2016,Gragas,Karma,1,0
6870,RekSai,blue,Swain,2016,Hecarim,Karma,1,0
6871,Hecarim,blue,Viktor,2016,RekSai,Karma,1,1
6872,Gragas,blue,Malzahar,2016,RekSai,Xerath,1,1
6873,Olaf,blue,Vladimir,2016,RekSai,Cassiopeia,1,1
6874,RekSai,blue,Malzahar,2016,Hecarim,Xerath,1,1
6875,RekSai,blue,Viktor,2016,Gragas,Velkoz,1,0
6876,Nidalee,blue,Vladimir,2016,RekSai,Cassiopeia,1,1
6877,Olaf,blue,Leblanc,2016,RekSai,Taliyah,1,1
6878,RekSai,blue,Cassiopeia,2016,Olaf,Karma,1,1
6879,Sejuani,blue,Cassiopeia,2016,RekSai,Velkoz,1,0
6880,Gragas,blue,Leblanc,2016,Hecarim,Lissandra,1,1
6881,Hecarim,blue,Cassiopeia,2016,Nidalee,Vladimir,1,1
6882,Gragas,blue,Cassiopeia,2016,Nidalee,Viktor,2,2
6883,Gragas,blue,Cassiopeia,2016,RekSai,Vladimir,1,1
6884,Mordekaiser,blue,Karma,2016,Hecarim,Viktor,1,1
6885,Gragas,blue,Karma,2016,RekSai,TwistedFate,3,2
6886,Olaf,blue,Zilean,2016,RekSai,Vladimir,1,0
6887,RekSai,blue,Vladimir,2016,Gragas,TwistedFate,1,0
6888,Gragas,blue,Kassadin,2016,RekSai,Viktor,1,1
6889,RekSai,blue,Vladimir,2016,Gragas,Karma,1,0
6890,Kindred,blue,TwistedFate,2016,Elise,Azir,1,1
6891,Nidalee,blue,Azir,2016,Kindred,Zed,1,1
6892,Kindred,blue,Orianna,2016,Elise,Zed,1,0
6893,Graves,blue,Velkoz,2016,Kindred,Azir,1,1
6894,Gragas,blue,Azir,2016,RekSai,Orianna,1,1
6895,Graves,blue,Lissandra,2016,LeeSin,Azir,2,1
6896,Gragas,blue,Zed,2016,Elise,Varus,1,1
6897,Nidalee,blue,Ryze,2016,Kindred,Leblanc,1,0
6898,Kindred,blue,Corki,2016,Elise,Ryze,2,1
6899,Elise,blue,Anivia,2016,Kindred,Ryze,1,1
6900,RekSai,blue,Karma,2016,Kindred,Ryze,1,1
6901,Kindred,blue,Ryze,2016,RekSai,Karma,2,1
6902,Gragas,blue,Corki,2016,Graves,Lulu,1,0
6903,Nidalee,blue,Zed,2016,Gragas,Urgot,1,1
6904,RekSai,blue,Lissandra,2016,LeeSin,Corki,1,0
6905,Elise,blue,Azir,2016,Graves,Leblanc,3,1
6906,Gragas,blue,Ryze,2016,Graves,Cassiopeia,1,0
6907,Elise,blue,Ryze,2016,Graves,Lissandra,1,1
6908,Kindred,blue,Ekko,2016,Nidalee,Corki,1,1
6909,Graves,blue,Lulu,2016,RekSai,Corki,2,2
6910,Nidalee,blue,Ekko,2016,Graves,Leblanc,1,1
6911,Nidalee,blue,Lulu,2016,Elise,TwistedFate,2,1
6912,Elise,blue,Lulu,2016,Kindred,Corki,1,1
6913,RekSai,blue,Syndra,2016,Gragas,Lissandra,2,1
6914,Gragas,blue,Cassiopeia,2016,RekSai,Jayce,1,1
6915,LeeSin,blue,Pantheon,2016,Gragas,Leblanc,1,0
6916,Gragas,blue,Syndra,2016,RekSai,Leblanc,2,2
6917,Olaf,blue,AurelionSol,2016,Gragas,Cassiopeia,1,1
6918,Elise,blue,Taliyah,2016,RekSai,Leblanc,2,1
6919,RekSai,blue,Viktor,2016,Gragas,Zilean,1,0
6920,RekSai,blue,Lissandra,2016,Elise,Taliyah,2,0
6921,RekSai,blue,Taliyah,2016,Gragas,Syndra,1,0
6922,RekSai,blue,Cassiopeia,2016,Gragas,Taliyah,2,2
6923,Gragas,blue,Syndra,2016,RekSai,Lissandra,1,0
6924,RekSai,blue,Lissandra,2016,Gragas,Kassadin,1,1
6925,Elise,blue,Karma,2016,RekSai,Syndra,1,0
6926,RekSai,blue,Malzahar,2016,Gragas,Vladimir,2,0
6927,RekSai,blue,Kassadin,2016,Gragas,Vladimir,2,0
6928,RekSai,blue,Velkoz,2016,Elise,Cassiopeia,1,1
6929,Gragas,blue,Vladimir,2016,RekSai,Malzahar,4,2
6930,Gragas,blue,Vladimir,2016,RekSai,Cassiopeia,5,2
6931,Gragas,blue,Velkoz,2016,RekSai,Cassiopeia,1,0
6932,RekSai,blue,Cassiopeia,2016,Zac,Velkoz,1,1
6933,RekSai,blue,Taliyah,2016,Gragas,Vladimir,3,2
6934,Gragas,blue,Cassiopeia,2016,RekSai,Syndra,2,1
6935,RekSai,blue,Taliyah,2016,Gragas,Ekko,1,1
6936,Gragas,blue,Varus,2016,RekSai,Cassiopeia,1,0
6937,RekSai,blue,Taliyah,2016,Nidalee,Jhin,1,1
6938,RekSai,blue,Vladimir,2016,Zac,Cassiopeia,1,0
6939,Gragas,blue,Syndra,2016,Nidalee,Varus,1,1
6940,RekSai,blue,Syndra,2017,Khazix,Fizz,1,0
6941,LeeSin,blue,Syndra,2017,RekSai,Katarina,1,1
6942,RekSai,blue,Leblanc,2017,Rengar,Lissandra,1,0
6943,Khazix,blue,Orianna,2017,RekSai,Anivia,1,1
6944,LeeSin,blue,Corki,2017,Khazix,Cassiopeia,3,2
6945,Khazix,blue,Orianna,2017,LeeSin,AurelionSol,2,1
6946,Olaf,blue,Orianna,2017,LeeSin,Corki,1,0
6947,Graves,blue,Corki,2017,Elise,Malzahar,1,1
6948,Graves,blue,TwistedFate,2017,Khazix,Corki,1,1
6949,RekSai,blue,Ryze,2017,Khazix,Anivia,1,1
6950,RekSai,blue,TwistedFate,2017,Khazix,Fizz,1,0
6951,Rengar,blue,Cassiopeia,2017,Khazix,Ryze,3,3
6952,Elise,blue,Corki,2017,LeeSin,Azir,1,1
6953,RekSai,blue,Ryze,2017,Elise,Cassiopeia,1,1
6954,Khazix,blue,Cassiopeia,2017,Olaf,Ryze,1,1
6955,Khazix,blue,Syndra,2017,LeeSin,Ryze,1,1
6956,LeeSin,blue,Cassiopeia,2017,Khazix,Orianna,3,1
6957,Rengar,blue,Corki,2017,Olaf,Ekko,1,0
6958,Olaf,blue,Katarina,2017,LeeSin,Corki,1,1
6959,LeeSin,blue,Corki,2017,Khazix,Ekko,1,0
6960,LeeSin,blue,Azir,2017,Khazix,TwistedFate,1,0
6961,LeeSin,blue,Cassiopeia,2017,Khazix,Ryze,1,0
6962,RekSai,blue,Ekko,2017,Kindred,Syndra,1,1
6963,Khazix,blue,Corki,2017,RekSai,Azir,1,1
6964,Rengar,blue,Katarina,2017,Khazix,Leblanc,1,0
6965,Khazix,blue,TwistedFate,2017,LeeSin,Corki,1,1
6966,Khazix,blue,Leblanc,2017,Rengar,Kassadin,1,0
6967,Khazix,blue,Cassiopeia,2017,RekSai,Ryze,5,2
6968,Khazix,blue,Orianna,2017,LeeSin,Cassiopeia,1,0
6969,Khazix,blue,Cassiopeia,2017,LeeSin,Orianna,3,2
6970,Khazix,blue,Syndra,2017,LeeSin,Fizz,4,4
6971,Khazix,blue,Orianna,2017,RekSai,Corki,6,4
6972,LeeSin,blue,Orianna,2017,RekSai,Ryze,1,0
6973,Rengar,blue,Ryze,2017,Khazix,Cassiopeia,5,3
6974,Khazix,blue,Ekko,2017,LeeSin,Syndra,3,2
6975,Rengar,blue,Azir,2017,Khazix,Orianna,2,1
6976,LeeSin,blue,Ryze,2017,RekSai,Corki,1,1
6977,Khazix,blue,TwistedFate,2017,RekSai,Cassiopeia,1,1
6978,Khazix,blue,Ryze,2017,LeeSin,Anivia,1,0
6979,Rengar,blue,Corki,2017,Khazix,Ryze,1,1
6980,Khazix,blue,Cassiopeia,2017,RekSai,Orianna,1,0
6981,Khazix,blue,Viktor,2017,Evelynn,Orianna,1,1
6982,Khazix,blue,Viktor,2017,Graves,Anivia,1,1
6983,Khazix,blue,Orianna,2017,Evelynn,Corki,1,1
6984,Khazix,blue,Ryze,2017,RekSai,Cassiopeia,1,1
6985,LeeSin,blue,Ekko,2017,RekSai,Syndra,1,0
6986,Khazix,blue,Cassiopeia,2017,Olaf,Orianna,1,1
6987,Khazix,blue,Orianna,2017,RekSai,Azir,1,1
6988,Khazix,blue,Katarina,2017,Olaf,Orianna,1,1
6989,LeeSin,blue,Viktor,2017,RekSai,Cassiopeia,2,1
6990,Khazix,blue,Corki,2017,Olaf,Syndra,1,1
6991,RekSai,blue,Corki,2017,Olaf,Orianna,1,1
6992,Olaf,blue,Orianna,2017,RekSai,Corki,1,0
6993,Khazix,blue,AurelionSol,2017,Ivern,Corki,1,1
6994,LeeSin,blue,Corki,2017,Graves,Ryze,1,1
6995,Khazix,blue,Orianna,2017,Ivern,Azir,1,0
6996,Rengar,blue,Zed,2017,Khazix,Leblanc,2,2
6997,Elise,blue,Corki,2017,Nidalee,Jayce,1,0
6998,Olaf,blue,Corki,2017,Khazix,Ryze,1,0
6999,Nidalee,blue,Anivia,2017,Khazix,Corki,1,0
7000,Khazix,blue,Corki,2017,Graves,Ryze,1,1
7001,Khazix,blue,Ryze,2017,Elise,Corki,1,1
7002,Graves,blue,Orianna,2017,Ivern,Corki,2,1
7003,Khazix,blue,Corki,2017,RekSai,Cassiopeia,1,1
7004,Rengar,blue,Ekko,2017,Khazix,Corki,2,2
7005,Ivern,blue,Jayce,2017,Khazix,Orianna,1,0
7006,Khazix,blue,Corki,2017,Graves,Orianna,2,1
7007,Khazix,blue,Syndra,2017,LeeSin,Ekko,3,3
7008,Graves,blue,Leblanc,2017,Evelynn,Corki,1,0
7009,Evelynn,blue,Zed,2017,LeeSin,Jayce,1,1
7010,Khazix,blue,Syndra,2017,Nidalee,Anivia,1,1
7011,Khazix,blue,TwistedFate,2017,Ivern,Syndra,1,0
7012,Ivern,blue,Taliyah,2017,Graves,Ryze,1,1
7013,Graves,blue,Corki,2017,Ivern,Ryze,1,1
7014,Khazix,blue,Ryze,2017,RekSai,Corki,1,1
7015,Warwick,blue,Ryze,2017,Graves,Cassiopeia,1,1
7016,RekSai,blue,Corki,2017,Khazix,Ryze,2,1
7017,Rengar,blue,Jayce,2017,LeeSin,Leblanc,1,0
7018,Khazix,blue,Corki,2017,Graves,Syndra,1,1
7019,RekSai,blue,Ryze,2017,Khazix,Leblanc,1,0
7020,Nidalee,blue,Jayce,2017,Elise,Corki,1,1
7021,Ivern,blue,Jayce,2017,Khazix,Ryze,2,2
7022,Nidalee,blue,Jayce,2017,Graves,Ekko,1,0
7023,Khazix,blue,Leblanc,2017,Elise,Corki,1,0
7024,Khazix,blue,Ryze,2017,Ivern,Corki,3,2
7025,Graves,blue,Ekko,2017,Khazix,Corki,1,1
7026,Khazix,blue,Jayce,2017,Graves,Corki,1,1
7027,Rengar,blue,Corki,2017,Khazix,Ekko,1,1
7028,LeeSin,blue,Jayce,2017,Graves,Corki,1,0
7029,Evelynn,blue,Jayce,2017,Graves,Cassiopeia,1,0
7030,Graves,blue,Orianna,2017,Khazix,Corki,2,0
7031,Nidalee,blue,Zed,2017,Khazix,Zilean,1,0
7032,Graves,blue,Orianna,2017,Khazix,Cassiopeia,2,2
7033,Graves,blue,Viktor,2017,Rengar,Corki,2,0
7034,Graves,blue,Zed,2017,Rengar,JarvanIV,1,1
7035,Rengar,blue,JarvanIV,2017,Khazix,Zed,1,0
7036,Elise,blue,Azir,2017,Khazix,Corki,1,0
7037,Elise,blue,Syndra,2017,Rengar,Jayce,1,1
7038,Rengar,blue,Jayce,2017,Graves,Orianna,2,2
7039,Rengar,blue,Corki,2017,Khazix,Zed,2,1
7040,Rengar,blue,AurelionSol,2017,LeeSin,Ryze,1,1
7041,Rengar,blue,Leblanc,2017,Graves,Corki,1,1
7042,Nidalee,blue,Jayce,2017,Ivern,Leblanc,1,1
7043,Rengar,blue,Ryze,2017,Elise,Cassiopeia,1,0
7044,Graves,blue,Corki,2017,Khazix,Orianna,1,0
7045,Khazix,blue,Jayce,2017,LeeSin,Ryze,1,0
7046,Khazix,blue,Ekko,2017,Graves,Zed,1,0
7047,RekSai,blue,Corki,2017,LeeSin,Syndra,1,1
7048,Khazix,blue,Orianna,2017,LeeSin,Corki,2,1
7049,Shaco,blue,Corki,2017,LeeSin,Syndra,1,0
7050,Rengar,blue,Ekko,2017,Graves,Orianna,2,1
7051,Graves,blue,Orianna,2017,Rengar,Ryze,1,0
7052,Rengar,blue,Jayce,2017,Khazix,Corki,1,1
7053,RekSai,blue,Corki,2017,Elise,Jayce,1,0
7054,Rengar,blue,Orianna,2017,Khazix,Ryze,2,1
7055,Rengar,blue,Ryze,2017,Olaf,Leblanc,1,0
7056,Graves,blue,Ekko,2017,Khazix,Kassadin,1,1
7057,LeeSin,blue,Orianna,2017,Khazix,Cassiopeia,1,1
7058,Khazix,blue,Orianna,2017,LeeSin,Ekko,1,0
7059,Elise,blue,Leblanc,2017,Khazix,Ryze,3,1
7060,Rengar,blue,Ahri,2017,Graves,Jayce,1,1
7061,Olaf,blue,Syndra,2017,Rengar,Jayce,1,1
7062,Graves,blue,Orianna,2017,Rengar,Syndra,3,2
7063,Rengar,blue,Orianna,2017,Elise,AurelionSol,1,0
7064,Rengar,blue,Ahri,2017,Graves,Orianna,2,1
7065,Graves,blue,Jayce,2017,Nidalee,Anivia,1,1
7066,Graves,blue,Zed,2017,Khazix,Talon,1,1
7067,LeeSin,blue,Jayce,2017,Elise,TwistedFate,1,1
7068,Graves,blue,Orianna,2017,Khazix,Ryze,2,2
7069,Rengar,blue,Syndra,2017,Graves,Jayce,1,1
7070,Rengar,blue,Orianna,2017,Khazix,Syndra,4,0
7071,Elise,blue,Jayce,2017,LeeSin,Ryze,1,1
7072,LeeSin,blue,Jayce,2017,Rengar,Orianna,1,1
7073,Zac,blue,Leblanc,2017,Rengar,Zed,1,1
7074,Elise,blue,Cassiopeia,2017,Rengar,Azir,1,0
7075,Khazix,blue,Jayce,2017,Graves,Ekko,1,1
7076,Rengar,blue,Ahri,2017,Khazix,Vladimir,1,1
7077,Graves,blue,Syndra,2017,Khazix,Anivia,1,1
7078,Rengar,blue,Viktor,2017,Graves,Orianna,1,1
7079,Rengar,blue,Jayce,2017,Khazix,Orianna,1,1
7080,Elise,blue,Talon,2017,Graves,Ekko,1,1
7081,Elise,blue,Jayce,2017,Graves,Ahri,2,1
7082,LeeSin,blue,Jayce,2017,Elise,Talon,2,1
7083,Rengar,blue,Ryze,2017,Graves,Ahri,1,0
7084,Rengar,blue,Ekko,2017,Khazix,Ahri,1,1
7085,Rengar,blue,Syndra,2017,Elise,Ahri,4,1
7086,Elise,blue,Viktor,2017,Shaco,Anivia,1,1
7087,Graves,blue,Ahri,2017,Rengar,Cassiopeia,1,0
7088,Rengar,blue,Syndra,2017,Graves,Orianna,3,2
7089,Graves,blue,Ryze,2017,LeeSin,Orianna,2,2
7090,Graves,blue,Ahri,2017,LeeSin,Viktor,1,0
7091,Elise,blue,Viktor,2017,Gragas,Katarina,1,0
7092,Zac,blue,Cassiopeia,2017,Olaf,Ahri,2,1
7093,LeeSin,blue,Syndra,2017,Khazix,Ahri,1,0
7094,Rengar,blue,Orianna,2017,Graves,Ekko,2,2
7095,Gragas,blue,Ahri,2017,Rengar,Viktor,1,1
7096,Graves,blue,Ahri,2017,Rengar,Ekko,1,1
7097,Graves,blue,Vladimir,2017,Rengar,Viktor,1,1
7098,Graves,blue,Viktor,2017,Rengar,Cassiopeia,1,0
7099,Rengar,blue,Orianna,2017,Khazix,Ekko,1,1
7100,Graves,blue,Ryze,2017,Rengar,Cassiopeia,3,2
7101,Graves,blue,Orianna,2017,Rengar,Ahri,2,0
7102,Elise,blue,Ryze,2017,Graves,Jayce,1,1
7103,LeeSin,blue,Talon,2017,Graves,Zed,1,1
7104,Elise,blue,Ahri,2017,Khazix,Ekko,1,1
7105,Rengar,blue,Orianna,2017,Khazix,Vladimir,1,1
7106,RekSai,blue,Cassiopeia,2017,LeeSin,Orianna,2,0
7107,Rengar,blue,Viktor,2017,Olaf,Vladimir,1,0
7108,Olaf,blue,Talon,2017,Rengar,Viktor,1,1
7109,LeeSin,blue,Orianna,2017,Gragas,Syndra,2,1
7110,Khazix,blue,Vladimir,2017,Rengar,Orianna,1,0
7111,Gragas,blue,Talon,2017,LeeSin,Orianna,1,0
7112,RekSai,blue,Karma,2017,LeeSin,Azir,1,0
7113,LeeSin,blue,Viktor,2017,Elise,Orianna,2,0
7114,LeeSin,blue,Ahri,2017,Elise,Cassiopeia,1,0
7115,Gragas,blue,Vladimir,2017,Rengar,Syndra,1,0
7116,Gragas,blue,Zed,2017,Elise,Vladimir,1,0
7117,LeeSin,blue,Vladimir,2017,Rengar,Syndra,1,1
7118,Elise,blue,Talon,2017,Gragas,Ahri,1,1
7119,Rengar,blue,Orianna,2017,LeeSin,Ahri,1,1
7120,LeeSin,blue,Ahri,2017,Rengar,Orianna,3,2
7121,Zac,blue,Jayce,2017,Rengar,Ahri,1,1
7122,Rengar,blue,Orianna,2017,Zac,Ahri,1,0
7123,Elise,blue,Jayce,2017,Gragas,Orianna,1,1
7124,Evelynn,blue,Syndra,2017,Gragas,Vladimir,1,0
7125,Nidalee,blue,Jayce,2017,LeeSin,Cassiopeia,1,1
7126,Khazix,blue,Zed,2017,Elise,Jayce,1,1
7127,Elise,blue,Orianna,2017,Rengar,Azir,1,1
7128,Elise,blue,Zed,2017,LeeSin,Orianna,2,0
7129,Gragas,blue,Orianna,2017,Khazix,Viktor,2,2
7130,Rengar,blue,Viktor,2017,Khazix,Orianna,1,0
7131,LeeSin,blue,Taliyah,2017,Gragas,Ahri,2,2
7132,Gragas,blue,Jayce,2017,LeeSin,Vladimir,1,0
7133,Olaf,blue,Taliyah,2017,Rengar,Ahri,1,1
7134,LeeSin,blue,Vladimir,2017,Rengar,Taliyah,1,1
7135,Khazix,blue,Taliyah,2017,Rengar,Vladimir,1,1
7136,Rengar,blue,Orianna,2017,Elise,Talon,2,2
7137,Elise,blue,Jayce,2017,LeeSin,Orianna,2,0
7138,Khazix,blue,Karthus,2017,LeeSin,Ahri,1,1
7139,Gragas,blue,Jayce,2017,Khazix,Ahri,1,1
7140,LeeSin,blue,Vladimir,2017,Elise,Jayce,1,1
7141,Khazix,blue,Orianna,2017,Rengar,Vladimir,1,0
7142,Khazix,blue,Cassiopeia,2017,LeeSin,Taliyah,1,1
7143,Rengar,blue,Vladimir,2017,LeeSin,Orianna,1,0
7144,Rengar,blue,Viktor,2017,Khazix,Taliyah,1,0
7145,Olaf,blue,Jayce,2017,Rengar,Orianna,1,0
7146,Gragas,blue,Talon,2017,Khazix,Ryze,1,1
7147,Graves,blue,Taliyah,2017,Nidalee,Talon,1,0
7148,Nidalee,blue,Taliyah,2017,Gragas,Orianna,1,0
7149,LeeSin,blue,Ekko,2017,Khazix,Cassiopeia,1,1
7150,Nidalee,blue,Cassiopeia,2017,Ivern,Syndra,1,0
7151,Graves,blue,Leblanc,2017,Khazix,Orianna,2,2
7152,Khazix,blue,Orianna,2017,Rengar,AurelionSol,1,0
7153,Rengar,blue,Talon,2017,Graves,Syndra,1,1
7154,Rengar,blue,Orianna,2017,Graves,Syndra,3,1
7155,Graves,blue,Ekko,2017,Evelynn,Talon,1,0
7156,Graves,blue,Leblanc,2017,Khazix,Kassadin,1,0
7157,Graves,blue,Syndra,2017,Rengar,Orianna,3,3
7158,Elise,blue,Syndra,2017,Khazix,Ekko,2,1
7159,Gragas,blue,Talon,2017,Graves,Syndra,1,0
7160,Ivern,blue,Orianna,2017,LeeSin,Syndra,1,0
7161,Khazix,blue,Orianna,2017,Graves,Taliyah,2,1
7162,Graves,blue,Syndra,2017,Ivern,Jayce,1,0
7163,Ivern,blue,Talon,2017,Khazix,Syndra,1,1
7164,Khazix,blue,Orianna,2017,Gragas,Talon,1,1
7165,Khazix,blue,Ekko,2017,Elise,Syndra,2,1
7166,Elise,blue,Leblanc,2017,Khazix,Kassadin,1,1
7167,LeeSin,blue,Cassiopeia,2017,Ivern,Taliyah,2,1
7168,Rengar,blue,Syndra,2017,Graves,Ekko,2,1
7169,Khazix,blue,Syndra,2017,LeeSin,Ahri,2,1
7170,Ivern,blue,Orianna,2017,Graves,Syndra,1,0
7171,Olaf,blue,Orianna,2017,LeeSin,Taliyah,2,2
7172,Gragas,blue,Orianna,2017,LeeSin,Syndra,2,1
7173,Khazix,blue,Ahri,2017,LeeSin,AurelionSol,1,0
7174,Elise,blue,Orianna,2017,Khazix,Ahri,2,1
7175,Olaf,blue,Orianna,2017,Elise,Ahri,2,0
7176,Gragas,blue,Orianna,2017,Elise,Taliyah,1,1
7177,Elise,blue,Ahri,2017,Rengar,Orianna,3,3
7178,Elise,blue,Ahri,2017,Ivern,Syndra,1,0
7179,Graves,blue,Leblanc,2017,Elise,Karma,1,1
7180,Elise,blue,Kassadin,2017,Ivern,Lucian,1,0
7181,Olaf,blue,Taliyah,2017,LeeSin,Cassiopeia,1,1
7182,Olaf,blue,Ekko,2017,LeeSin,Syndra,1,0
7183,Rengar,blue,Orianna,2017,Ivern,Syndra,1,1
7184,LeeSin,blue,Taliyah,2017,Graves,Orianna,4,3
7185,Rengar,blue,Karma,2017,LeeSin,Cassiopeia,1,1
7186,LeeSin,blue,Ahri,2017,Olaf,Galio,1,1
7187,LeeSin,blue,Galio,2017,Gragas,Syndra,1,0
7188,Nidalee,blue,Taliyah,2017,Elise,Orianna,1,1
7189,Ivern,blue,Leblanc,2017,Zac,Taliyah,1,1
7190,LeeSin,blue,Ahri,2017,Nunu,Syndra,1,1
7191,Olaf,blue,Orianna,2017,Ivern,Syndra,1,0
7192,Khazix,blue,Syndra,2017,Elise,Ekko,2,0
7193,LeeSin,blue,Taliyah,2017,Elise,Cassiopeia,2,2
7194,Khazix,blue,Ahri,2017,Olaf,Orianna,1,0
7195,Zac,blue,Cassiopeia,2017,Gragas,Taliyah,1,1
7196,LeeSin,blue,Ahri,2017,Nidalee,Orianna,1,0
7197,LeeSin,blue,Ahri,2017,RekSai,Orianna,1,1
7198,LeeSin,blue,Malzahar,2017,Elise,Karma,1,1
7199,Ivern,blue,Taliyah,2017,Rengar,Ahri,1,0
7200,Gragas,blue,Orianna,2017,LeeSin,Taliyah,2,1
7201,LeeSin,blue,Leblanc,2017,Graves,Kassadin,2,0
7202,Gragas,blue,Ahri,2017,Elise,Talon,1,1
7203,Rengar,blue,Orianna,2017,LeeSin,Leblanc,1,1
7204,Zac,blue,Ahri,2017,Graves,Orianna,1,1
7205,Elise,blue,Taliyah,2017,Ivern,Cassiopeia,3,3
7206,Olaf,blue,Galio,2017,Nidalee,Ahri,1,1
7207,Elise,blue,Taliyah,2017,Gragas,Lucian,1,1
7208,Elise,blue,Leblanc,2017,LeeSin,Cassiopeia,1,0
7209,Ivern,blue,Orianna,2017,LeeSin,Taliyah,1,1
7210,Elise,blue,Orianna,2017,Rengar,Taliyah,1,1
7211,Elise,blue,Taliyah,2017,Gragas,Orianna,4,3
7212,Elise,blue,Orianna,2017,Olaf,Syndra,1,0
7213,LeeSin,blue,Fiora,2017,Khazix,Galio,1,1
7214,LeeSin,blue,Taliyah,2017,Elise,Ahri,2,2
7215,Graves,blue,Ahri,2017,LeeSin,Taliyah,1,0
7216,RekSai,blue,Cassiopeia,2017,Rengar,Viktor,1,0
7217,Gragas,blue,Orianna,2017,Elise,Lucian,2,2
7218,Gragas,blue,Orianna,2017,Elise,Syndra,2,1
7219,Khazix,blue,Ahri,2017,Gragas,Orianna,1,0
7220,LeeSin,blue,Taliyah,2017,Gragas,Kassadin,1,0
7221,Nidalee,blue,Lucian,2017,Gragas,Viktor,1,1
7222,Olaf,blue,Taliyah,2017,Gragas,Orianna,2,1
7223,Elise,blue,Galio,2017,Khazix,Cassiopeia,1,1
