,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
2708,Fighter/Tank/,blue,Mage/Fighter/,2017,Assassin/,Fighter/,2,2
2709,Fighter/Assassin/,blue,Fighter/Assassin/,2017,Tank/Mage/,Assassin/Fighter/,1,0
2710,Tank/Fighter/,blue,Fighter/Assassin/,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2711,Tank/Mage/,blue,Marksman/,2017,Tank/Fighter/,Fighter/,2,2
2712,Fighter/Tank/,blue,Mage/Fighter/,2017,Fighter/Assassin/,Assassin/Fighter/,4,3
2713,Tank/Mage/,blue,Marksman/,2017,Tank/,Fighter/Tank/,1,0
2714,Tank/Mage/,blue,Support/Mage/,2017,Fighter/Marksman/,Fighter/,1,1
2715,Fighter/Tank/,blue,Fighter/Tank/,2017,Tank/Fighter/,Mage/Fighter/,3,3
2716,Tank/Mage/,blue,Fighter/,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2717,Tank/Fighter/,blue,Support/Mage/,2017,Fighter/Tank/,Fighter/,1,0
2718,Fighter/Marksman/,blue,Mage/Fighter/,2017,Tank/Mage/,Fighter/Assassin/,1,1
2719,Fighter/Assassin/,blue,Fighter/,2017,Tank/Mage/,Fighter/Tank/,1,0
2720,Tank/Fighter/,blue,Fighter/,2017,Fighter/Marksman/,Support/Mage/,1,1
2721,Tank/,blue,Fighter/Tank/,2017,Tank/Mage/,Support/Mage/,1,1
2722,Tank/,blue,Support/Mage/,2017,Fighter/,Assassin/Fighter/,2,1
2723,Mage/Marksman/,blue,Assassin/Fighter/,2017,Assassin/Fighter/,Fighter/,1,0
2724,Mage/Fighter/,blue,Marksman/,2017,Tank/,Assassin/Fighter/,1,0
2725,Fighter/Mage/,blue,Fighter/,2017,Tank/Fighter/,Marksman/,2,2
2726,Assassin/Fighter/,blue,Assassin/Fighter/,2017,Fighter/Mage/,Marksman/,1,1
2727,Fighter/Marksman/,blue,Mage/Fighter/,2017,Fighter/Assassin/,Marksman/,2,0
2728,Fighter/Tank/,blue,Assassin/Fighter/,2017,Fighter/Assassin/,Fighter/,2,0
2729,Fighter/Assassin/,blue,Marksman/,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2730,Tank/Fighter/,blue,Fighter/Mage/,2017,Tank/Fighter/,Assassin/Fighter/,1,1
2731,Fighter/Tank/,blue,Assassin/Fighter/,2017,Fighter/Mage/,Support/Mage/,1,1
2732,Fighter/Mage/,blue,Marksman/,2017,Tank/Mage/,Fighter/Assassin/,2,2
2733,Tank/Fighter/,blue,Fighter/Assassin/,2017,Fighter/Tank/,Mage/Fighter/,5,2
2734,Tank/Fighter/,blue,Support/Mage/,2017,Tank/Mage/,Fighter/Assassin/,1,0
2735,Tank/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Assassin/Fighter/,2,1
2736,Tank/Mage/,blue,Fighter/Tank/,2017,Tank/Fighter/,Mage/Fighter/,1,0
2737,Fighter/Mage/,blue,Fighter/Assassin/,2017,Assassin/Fighter/,Assassin/Fighter/,1,0
2738,Fighter/Mage/,blue,Fighter/Assassin/,2017,Tank/Mage/,Mage/Fighter/,2,1
2739,Fighter/Mage/,blue,Tank/Fighter/,2017,Mage/Marksman/,Assassin/Fighter/,1,1
2740,Mage/Marksman/,blue,Mage/Fighter/,2017,Tank/Mage/,Fighter/Assassin/,2,1
2741,Tank/Mage/,blue,Support/Mage/,2017,Fighter/Mage/,Fighter/Assassin/,1,0
2742,Fighter/Mage/,blue,Tank/Fighter/,2017,Fighter/Tank/,Fighter/Assassin/,1,1
2743,Fighter/Tank/,blue,Support/Mage/,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2744,Tank/Fighter/,blue,Fighter/Tank/,2017,Tank/Mage/,Marksman/,1,1
2745,Tank/,blue,Tank/Fighter/,2017,Fighter/,Fighter/Tank/,1,0
2746,Mage/Marksman/,blue,Marksman/,2017,Fighter/Mage/,Support/Mage/,1,1
2747,Mage/Marksman/,blue,Support/Mage/,2017,Fighter/Mage/,Fighter/Mage/,1,0
2748,Fighter/Tank/,blue,Fighter/Assassin/,2017,Fighter/Mage/,Fighter/Tank/,1,0
2749,Fighter/Mage/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Fighter/Mage/,1,1
2750,Tank/Fighter/,blue,Support/Mage/,2017,Fighter/Tank/,Assassin/Fighter/,1,1
2751,Fighter/Tank/,blue,Marksman/,2017,Tank/Fighter/,Mage/Fighter/,2,1
2752,Fighter/Assassin/,blue,Fighter/Assassin/,2017,Fighter/Mage/,Assassin/Fighter/,1,1
2753,Tank/Fighter/,blue,Assassin/Fighter/,2017,Tank/,Support/,1,1
2754,Mage/Marksman/,blue,Tank/Fighter/,2017,Fighter/Tank/,Assassin/Fighter/,1,0
2755,Fighter/Mage/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Fighter/,2,0
2756,Fighter/Assassin/,blue,Fighter/Assassin/,2017,Tank/Fighter/,Fighter/Mage/,2,1
2757,Fighter/Tank/,blue,Mage/Fighter/,2017,Fighter/Tank/,Fighter/Tank/,3,2
2758,Fighter/Mage/,blue,Fighter/Assassin/,2017,Fighter/Assassin/,Mage/Fighter/,1,0
2759,Fighter/Tank/,blue,Mage/Fighter/,2017,Fighter/Assassin/,Fighter/Tank/,1,1
2760,Mage/Marksman/,blue,Fighter/,2017,Fighter/Mage/,Fighter/Mage/,1,0
2761,Mage/Marksman/,blue,Fighter/,2017,Marksman/,Marksman/,1,0
2762,Fighter/Assassin/,blue,Mage/Fighter/,2017,Fighter/Assassin/,Fighter/Assassin/,1,1
2763,Fighter/Assassin/,blue,Mage/Fighter/,2017,Fighter/Mage/,Fighter/Assassin/,1,1
2764,Fighter/Mage/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Tank/Fighter/,2,1
2765,Tank/Mage/,blue,Fighter/Mage/,2017,Fighter/Mage/,Fighter/Assassin/,1,1
2766,Tank/Fighter/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Tank/Fighter/,1,1
2767,Fighter/Assassin/,blue,Assassin/Fighter/,2017,Fighter/Mage/,Fighter/,2,2
2768,Tank/Mage/,blue,Tank/Fighter/,2017,Fighter/Assassin/,Tank/Mage/,2,1
2769,Tank/Mage/,blue,Tank/Fighter/,2017,Fighter/Tank/,Fighter/Tank/,2,2
2770,Fighter/Tank/,blue,Tank/Fighter/,2017,Mage/,Tank/Mage/,1,0
2771,Fighter/Tank/,blue,Tank/Fighter/,2017,Fighter/Mage/,Tank/Fighter/,1,1
2772,Fighter/Tank/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Tank/Fighter/,1,0
2773,Fighter/Tank/,blue,Tank/Fighter/,2017,Tank/,Fighter/Mage/,2,2
2774,Tank/Fighter/,blue,Fighter/Assassin/,2017,Tank/Mage/,Tank/Fighter/,2,1
2775,Tank/Fighter/,blue,Tank/Fighter/,2017,Tank/Fighter/,Mage/Fighter/,1,0
2776,Tank/,blue,Fighter/Tank/,2017,Tank/Mage/,Tank/Fighter/,1,1
2777,Tank/Fighter/,blue,Fighter/,2017,Tank/Mage/,Fighter/Mage/,1,1
2778,Tank/Fighter/,blue,Fighter/Tank/,2017,Tank/Mage/,Fighter/Mage/,1,1
2779,Tank/,blue,Fighter/,2017,Tank/Mage/,Tank/Fighter/,1,0
2780,Fighter/Tank/,blue,Tank/Fighter/,2017,Tank/Fighter/,Tank/Fighter/,1,1
2781,Mage/,blue,Fighter/Assassin/,2015,Tank/Fighter/,Tank/Fighter/,1,1
2782,Fighter/Tank/,blue,Fighter/Tank/,2015,Fighter/Assassin/,Assassin/Fighter/,1,0
2783,Fighter/Assassin/,blue,Fighter/Assassin/,2015,Fighter/Mage/,Fighter/,1,1
2784,Mage/,blue,Assassin/Fighter/,2015,Fighter/Tank/,Fighter/Assassin/,1,1
2785,Fighter/Tank/,blue,Tank/Fighter/,2015,Fighter/Assassin/,Assassin/Fighter/,1,1
2786,Tank/Fighter/,blue,Fighter/,2015,Fighter/Tank/,Fighter/Assassin/,1,1
2787,Mage/,blue,Assassin/Fighter/,2015,Support/Mage/,Tank/Fighter/,1,1
2788,Fighter/Tank/,blue,Fighter/,2015,Fighter/Assassin/,Fighter/Assassin/,1,1
2789,Tank/Fighter/,blue,Fighter/Assassin/,2015,Tank/Mage/,Tank/Fighter/,1,0
2790,Tank/Fighter/,blue,Mage/Fighter/,2015,Tank/Mage/,Tank/Fighter/,1,0
2791,Fighter/Mage/,blue,Fighter/,2015,Fighter/Assassin/,Tank/Fighter/,1,1
2792,Assassin/Mage/,blue,Tank/Fighter/,2015,Tank/Mage/,Assassin/Fighter/,1,1
2793,Mage/,blue,Fighter/,2015,Fighter/Assassin/,Tank/Fighter/,2,1
2794,Fighter/Assassin/,blue,Tank/Fighter/,2015,Fighter/Tank/,Assassin/Fighter/,1,0
2795,Fighter/Mage/,blue,Tank/Fighter/,2015,Mage/,Fighter/,1,1
2796,Tank/Mage/,blue,Fighter/Assassin/,2015,Mage/,Fighter/Tank/,1,0
2797,Mage/,blue,Fighter/,2015,Fighter/Assassin/,Fighter/Assassin/,2,2
2798,Mage/,blue,Tank/Fighter/,2015,Fighter/Assassin/,Assassin/Fighter/,1,1
2799,Tank/Fighter/,blue,Fighter/Assassin/,2015,Tank/Mage/,Fighter/,1,1
2800,Fighter/Mage/,blue,Tank/Fighter/,2015,Assassin/Mage/,Fighter/,1,0
2801,Tank/Mage/,blue,Fighter/,2015,Assassin/Mage/,Tank/Fighter/,1,1
2802,Mage/,blue,Fighter/Tank/,2015,Fighter/Tank/,Fighter/Tank/,1,1
2803,Fighter/Assassin/,blue,Tank/Fighter/,2015,Mage/,Fighter/Tank/,1,0
2804,Mage/Support/,blue,Fighter/Assassin/,2015,Mage/,Fighter/,1,0
2805,Assassin/Fighter/,blue,Assassin/Fighter/,2015,Fighter/Assassin/,Tank/Fighter/,1,0
2806,Fighter/Tank/,blue,Fighter/,2015,Mage/,Fighter/Tank/,1,0
2807,Mage/,blue,Fighter/,2015,Fighter/Mage/,Tank/Fighter/,1,1
2808,Fighter/Tank/,blue,Tank/Fighter/,2015,Mage/Support/,Fighter/,1,0
2809,Fighter/Tank/,blue,Tank/Fighter/,2015,Mage/Support/,Assassin/Fighter/,1,0
2810,Mage/Marksman/,blue,Fighter/,2015,Tank/Mage/,Tank/Fighter/,1,0
2811,Mage/,blue,Fighter/Tank/,2015,Mage/Support/,Tank/Fighter/,1,1
2812,Assassin/Fighter/,blue,Fighter/Tank/,2015,Tank/Fighter/,Fighter/Assassin/,1,0
2813,Fighter/Tank/,blue,Tank/Fighter/,2015,Tank/Mage/,Fighter/Tank/,2,2
2814,Tank/Fighter/,blue,Fighter/,2015,Tank/Fighter/,Fighter/Assassin/,1,0
2815,Tank/Fighter/,blue,Fighter/Assassin/,2015,Tank/Mage/,Fighter/Tank/,1,1
2816,Support/Mage/,blue,Fighter/,2015,Tank/Fighter/,Tank/Fighter/,1,0
2817,Fighter/Tank/,blue,Tank/Fighter/,2015,Assassin/Fighter/,Fighter/,1,0
2818,Fighter/Tank/,blue,Tank/Mage/,2015,Tank/Fighter/,Fighter/Mage/,1,0
2819,Mage/Support/,blue,Tank/Fighter/,2015,Fighter/Mage/,Fighter/,1,0
2820,Fighter/Assassin/,blue,Tank/Fighter/,2015,Fighter/Mage/,Assassin/Fighter/,3,1
2821,Assassin/Fighter/,blue,Fighter/Mage/,2015,Tank/Mage/,Tank/Fighter/,1,1
2822,Fighter/Tank/,blue,Tank/Fighter/,2015,Mage/Marksman/,Fighter/Mage/,1,1
2823,Mage/,blue,Tank/Fighter/,2015,Fighter/Assassin/,Tank/Mage/,1,0
2824,Fighter/Assassin/,blue,Tank/Fighter/,2015,Tank/Mage/,Fighter/,1,0
2825,Fighter/Tank/,blue,Fighter/Mage/,2015,Mage/,Tank/Fighter/,1,0
2826,Fighter/Tank/,blue,Fighter/Mage/,2015,Support/Mage/,Fighter/,1,1
2827,Tank/Mage/,blue,Fighter/Mage/,2015,Support/Mage/,Fighter/,1,0
2828,Fighter/Mage/,blue,Assassin/Mage/,2015,Fighter/Tank/,Tank/Fighter/,1,0
2829,Fighter/Tank/,blue,Fighter/Mage/,2015,Mage/,Fighter/,1,0
2830,Tank/Mage/,blue,Tank/Fighter/,2015,Fighter/,Fighter/Mage/,1,1
2831,Fighter/Tank/,blue,Fighter/Mage/,2015,Fighter/Assassin/,Fighter/,3,3
2832,Tank/Mage/,blue,Fighter/,2015,Mage/Tank/,Fighter/Mage/,1,1
2833,Fighter/Mage/,blue,Fighter/Mage/,2015,Mage/Fighter/,Fighter/,1,1
2834,Fighter/Tank/,blue,Assassin/Fighter/,2015,Fighter/Tank/,Fighter/Tank/,1,1
2835,Fighter/Tank/,blue,Assassin/Mage/,2015,Tank/,Fighter/Mage/,1,1
2836,Tank/,blue,Tank/Mage/,2015,Assassin/Fighter/,Fighter/,1,0
2837,Tank/,blue,Assassin/Mage/,2015,Fighter/Tank/,Fighter/Mage/,1,0
2838,Fighter/Mage/,blue,Fighter/Tank/,2015,Fighter/Tank/,Assassin/Mage/,1,1
2839,Tank/,blue,Tank/Fighter/,2015,Fighter/Tank/,Fighter/,1,1
2840,Tank/,blue,Tank/Fighter/,2015,Fighter/Mage/,Fighter/,1,1
2841,Mage/Fighter/,blue,Assassin/Mage/,2015,Tank/,Assassin/Fighter/,1,0
2842,Tank/Mage/,blue,Fighter/Tank/,2015,Tank/,Fighter/Mage/,1,0
2843,Tank/Fighter/,blue,Assassin/Fighter/,2015,Tank/,Fighter/,1,0
2844,Fighter/Tank/,blue,Fighter/,2015,Assassin/Fighter/,Fighter/Assassin/,1,1
2845,Assassin/Fighter/,blue,Tank/Fighter/,2015,Tank/,Fighter/Mage/,1,0
2846,Tank/,blue,Fighter/,2015,Assassin/Fighter/,Fighter/Mage/,1,0
2847,Tank/Mage/,blue,Fighter/Mage/,2015,Tank/,Fighter/,1,1
2848,Tank/,blue,Fighter/Mage/,2015,Fighter/Mage/,Fighter/,1,0
2849,Tank/Mage/,blue,Fighter/,2015,Tank/,Fighter/Mage/,1,1
2850,Fighter/Tank/,blue,Fighter/Mage/,2015,Tank/,Fighter/Tank/,1,1
2851,Tank/,blue,Tank/Fighter/,2015,Fighter/Tank/,Assassin/Mage/,1,1
2852,Mage/Fighter/,blue,Assassin/Fighter/,2015,Fighter/Mage/,Tank/Fighter/,1,1
2853,Assassin/Fighter/,blue,Fighter/Mage/,2015,Fighter/Tank/,Assassin/Fighter/,1,1
2854,Fighter/Tank/,blue,Fighter/Mage/,2015,Tank/,Tank/Fighter/,1,1
2855,Tank/Mage/,blue,Fighter/Mage/,2015,Fighter/Tank/,Assassin/Mage/,1,0
2856,Tank/,blue,Marksman/,2016,Mage/Fighter/,Fighter/Assassin/,1,1
2857,Support/Tank/,blue,Fighter/Assassin/,2016,Tank/,Fighter/,1,0
2858,Tank/,blue,Marksman/,2016,Mage/,Fighter/,1,1
2859,Fighter/Tank/,blue,Fighter/,2016,Mage/,Marksman/,1,0
2860,Fighter/Tank/,blue,Tank/Fighter/,2016,Mage/,Fighter/Tank/,1,0
2861,Marksman/Fighter/,blue,Marksman/,2016,Fighter/,Fighter/,1,1
2862,Tank/,blue,Marksman/,2016,Tank/Fighter/,Marksman/,1,1
2863,Mage/,blue,Mage/Fighter/,2016,Tank/,Marksman/,1,0
2864,Fighter/,blue,Fighter/,2016,Mage/,Mage/Fighter/,1,1
2865,Mage/Fighter/,blue,Fighter/,2016,Mage/,Mage/Fighter/,1,1
2866,Fighter/Assassin/,blue,Mage/Fighter/,2016,Marksman/Fighter/,Marksman/,1,0
2867,Tank/,blue,Mage/Fighter/,2016,Support/Tank/,Fighter/,1,0
2868,Fighter/Assassin/,blue,Marksman/,2016,Support/Mage/,Fighter/,1,1
2869,Tank/,blue,Fighter/,2016,Marksman/,Marksman/,1,0
2870,Marksman/,blue,Fighter/Tank/,2016,Fighter/,Mage/Fighter/,1,1
2871,Fighter/Assassin/,blue,Fighter/,2016,Support/Mage/,Fighter/Mage/,1,1
2872,Fighter/Assassin/,blue,Fighter/Mage/,2016,Mage/Fighter/,Marksman/,1,1
2873,Fighter/Tank/,blue,Assassin/Fighter/,2016,Tank/Fighter/,Fighter/,3,2
2874,Fighter/Assassin/,blue,Marksman/,2016,Marksman/Fighter/,Assassin/Fighter/,1,1
2875,Marksman/,blue,Fighter/,2016,Support/Mage/,Mage/Fighter/,1,1
2876,Mage/Fighter/,blue,Fighter/,2016,Mage/Support/,Marksman/,1,1
2877,Fighter/Assassin/,blue,Fighter/Mage/,2016,Mage/,Assassin/Fighter/,1,1
2878,Fighter/Assassin/,blue,Tank/Fighter/,2016,Fighter/Tank/,Fighter/Mage/,1,1
2879,Marksman/,blue,Fighter/,2016,Tank/Fighter/,Fighter/Mage/,1,0
2880,Fighter/Tank/,blue,Fighter/Mage/,2016,Tank/Fighter/,Fighter/Mage/,1,1
2881,Tank/,blue,Marksman/,2016,Tank/Fighter/,Fighter/Mage/,1,1
2882,Tank/Fighter/,blue,Fighter/Mage/,2016,Tank/,Fighter/,1,1
2883,Marksman/,blue,Fighter/Mage/,2016,Fighter/Tank/,Mage/Fighter/,1,0
2884,Marksman/Fighter/,blue,Fighter/Mage/,2016,Fighter/Tank/,Marksman/,1,0
2885,Fighter/Assassin/,blue,Assassin/Fighter/,2016,Tank/Fighter/,Mage/Fighter/,1,0
2886,Fighter/Assassin/,blue,Marksman/,2016,Tank/Fighter/,Marksman/,2,1
2887,Tank/Fighter/,blue,Marksman/,2016,Fighter/Assassin/,Assassin/Fighter/,1,1
2888,Tank/Fighter/,blue,Mage/Fighter/,2016,Fighter/Tank/,Fighter/Assassin/,2,2
2889,Marksman/,blue,Tank/Fighter/,2016,Tank/Fighter/,Marksman/,1,0
2890,Fighter/Assassin/,blue,Mage/Fighter/,2016,Marksman/,Fighter/Mage/,1,0
2891,Fighter/Tank/,blue,Fighter/Assassin/,2016,Marksman/,Fighter/Mage/,1,0
2892,Tank/Fighter/,blue,Assassin/Fighter/,2016,Fighter/Tank/,Fighter/Mage/,4,2
2893,Fighter/Tank/,blue,Mage/Fighter/,2016,Tank/Fighter/,Fighter/,1,0
2894,Tank/Fighter/,blue,Fighter/Mage/,2016,Tank/Mage/,Tank/Fighter/,1,1
2895,Fighter/Tank/,blue,Mage/Fighter/,2016,Mage/Support/,Fighter/,1,0
2896,Tank/Fighter/,blue,Mage/Fighter/,2016,Tank/,Assassin/Fighter/,1,1
2897,Fighter/Assassin/,blue,Tank/Mage/,2016,Tank/Fighter/,Fighter/,1,1
2898,Assassin/Fighter/,blue,Marksman/,2016,Tank/Fighter/,Tank/Mage/,1,1
2899,Tank/Fighter/,blue,Fighter/Mage/,2016,Fighter/Tank/,Fighter/Tank/,1,1
2900,Fighter/Tank/,blue,Mage/Fighter/,2016,Tank/Mage/,Fighter/,1,0
2901,Fighter/Tank/,blue,Marksman/,2016,Tank/Mage/,Fighter/,2,2
2902,Fighter/Tank/,blue,Tank/Fighter/,2016,Assassin/Fighter/,Fighter/,1,0
2903,Tank/Fighter/,blue,Fighter/,2016,Tank/Mage/,Mage/Fighter/,1,0
2904,Tank/Mage/,blue,Fighter/,2016,Assassin/Fighter/,Mage/Fighter/,1,1
2905,Mage/Fighter/,blue,Fighter/Tank/,2016,Tank/Mage/,Fighter/,1,1
2906,Fighter/Assassin/,blue,Marksman/,2016,Assassin/Fighter/,Fighter/,2,0
2907,Fighter/Tank/,blue,Mage/Fighter/,2016,Assassin/Fighter/,Assassin/Fighter/,2,2
2908,Tank/,blue,Fighter/Mage/,2016,Tank/Mage/,Mage/Fighter/,1,1
2909,Assassin/Fighter/,blue,Fighter/Assassin/,2016,Tank/,Mage/Fighter/,1,0
2910,Fighter/Mage/,blue,Marksman/,2016,Fighter/Tank/,Mage/Fighter/,1,0
2911,Assassin/Fighter/,blue,Assassin/Fighter/,2016,Fighter/Assassin/,Mage/Fighter/,1,1
2912,Fighter/Tank/,blue,Marksman/,2016,Fighter/Tank/,Fighter/,2,1
2913,Mage/Fighter/,blue,Mage/Fighter/,2016,Tank/Fighter/,Fighter/Mage/,1,1
2914,Fighter/Tank/,blue,Fighter/Tank/,2016,Fighter/Tank/,Mage/Fighter/,2,2
2915,Tank/Mage/,blue,Mage/Fighter/,2016,Assassin/Fighter/,Marksman/,2,0
2916,Fighter/Tank/,blue,Fighter/Mage/,2016,Fighter/Assassin/,Assassin/Fighter/,1,0
2917,Fighter/Mage/,blue,Mage/Fighter/,2016,Fighter/Assassin/,Fighter/,1,0
2918,Fighter/Assassin/,blue,Fighter/,2016,Tank/,Assassin/Fighter/,2,1
2919,Fighter/Assassin/,blue,Mage/Fighter/,2016,Tank/Mage/,Marksman/,1,1
2920,Tank/,blue,Assassin/Fighter/,2016,Fighter/Assassin/,Mage/Fighter/,1,1
2921,Fighter/Tank/,blue,Assassin/Fighter/,2016,Mage/Fighter/,Marksman/,1,0
2922,Mage/Fighter/,blue,Marksman/,2016,Tank/,Fighter/,1,0
2923,Fighter/Mage/,blue,Fighter/,2016,Tank/,Mage/Fighter/,1,0
2924,Fighter/Tank/,blue,Fighter/Mage/,2016,Fighter/Tank/,Fighter/Tank/,1,0
2925,Tank/,blue,Assassin/Fighter/,2016,Fighter/Mage/,Mage/Fighter/,1,1
2926,Fighter/Mage/,blue,Assassin/Fighter/,2016,Fighter/Tank/,Fighter/Tank/,2,2
2927,Tank/,blue,Mage/Fighter/,2016,Fighter/,Fighter/,1,1
2928,Tank/Fighter/,blue,Fighter/Mage/,2016,Fighter/Assassin/,Fighter/Tank/,1,0
2929,Fighter/,blue,Fighter/Mage/,2016,Tank/,Fighter/,1,0
2930,Mage/Marksman/,blue,Tank/Fighter/,2016,Fighter/Tank/,Fighter/Tank/,1,0
2931,Fighter/Assassin/,blue,Fighter/Tank/,2016,Tank/,Fighter/,1,0
2932,Mage/Marksman/,blue,Fighter/Tank/,2016,Fighter/Tank/,Marksman/,1,0
2933,Tank/Fighter/,blue,Marksman/,2016,Fighter/Assassin/,Fighter/Mage/,4,2
2934,Fighter/Assassin/,blue,Fighter/,2016,Fighter/Mage/,Mage/Fighter/,1,0
2935,Tank/,blue,Mage/Fighter/,2016,Support/Tank/,Fighter/Mage/,1,1
2936,Fighter/Mage/,blue,Fighter/,2016,Fighter/Tank/,Mage/Fighter/,1,1
2937,Fighter/Tank/,blue,Marksman/,2016,Tank/Mage/,Fighter/Mage/,1,0
2938,Fighter/Tank/,blue,Marksman/,2016,Tank/Mage/,Mage/Fighter/,1,1
2939,Fighter/Tank/,blue,Fighter/,2016,Mage/Fighter/,Marksman/,1,1
2940,Fighter/Tank/,blue,Assassin/Fighter/,2016,Fighter/Assassin/,Fighter/Mage/,1,0
2941,Tank/Mage/,blue,Fighter/Tank/,2016,Fighter/Tank/,Fighter/Mage/,1,1
2942,Fighter/Tank/,blue,Fighter/,2016,Fighter/Mage/,Marksman/,1,1
2943,Tank/,blue,Fighter/Tank/,2016,Fighter/Assassin/,Fighter/Mage/,1,0
2944,Fighter/Assassin/,blue,Fighter/Assassin/,2016,Fighter/Assassin/,Mage/Fighter/,1,0
2945,Marksman/,blue,Tank/Mage/,2016,Fighter/Tank/,Tank/Fighter/,1,1
2946,Tank/Fighter/,blue,Tank/Fighter/,2016,Fighter/Assassin/,Fighter/Tank/,2,1
2947,Fighter/Tank/,blue,Fighter/,2016,Fighter/Assassin/,Assassin/Fighter/,1,0
2948,Fighter/Mage/,blue,Fighter/,2016,Fighter/Assassin/,Fighter/Tank/,2,1
2949,Fighter/Assassin/,blue,Marksman/,2016,Tank/,Fighter/Mage/,1,0
2950,Fighter/,blue,Fighter/,2016,Assassin/Fighter/,Marksman/,1,0
2951,Fighter/Marksman/,blue,Mage/Fighter/,2017,Tank/,Assassin/Fighter/,2,2
2952,Fighter/Assassin/,blue,Mage/Fighter/,2017,Tank/,Assassin/Fighter/,1,1
2953,Tank/Fighter/,blue,Tank/Fighter/,2017,Tank/Mage/,Fighter/,3,1
2954,Fighter/Tank/,blue,Assassin/Fighter/,2017,Tank/Fighter/,Fighter/Tank/,1,1
2955,Fighter/Tank/,blue,Fighter/Tank/,2017,Fighter/Assassin/,Support/Mage/,1,1
2956,Fighter/Tank/,blue,Support/Mage/,2017,Tank/Mage/,Fighter/,1,1
2957,Fighter/Tank/,blue,Fighter/Tank/,2017,Fighter/Support/,Fighter/,1,1
2958,Tank/,blue,Fighter/Tank/,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2959,Fighter/Tank/,blue,Fighter/Tank/,2017,Tank/,Fighter/,1,0
2960,Fighter/Assassin/,blue,Assassin/Fighter/,2017,Fighter/Tank/,Assassin/Fighter/,1,1
2961,Tank/,blue,Fighter/,2017,Tank/Fighter/,Assassin/Fighter/,2,1
2962,Tank/Fighter/,blue,Support/Mage/,2017,Tank/Mage/,Assassin/Fighter/,1,0
2963,Fighter/Marksman/,blue,Fighter/,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2964,Tank/Fighter/,blue,Support/Mage/,2017,Tank/Mage/,Mage/Fighter/,1,0
2965,Tank/Fighter/,blue,Mage/Fighter/,2017,Tank/Mage/,Fighter/Assassin/,2,1
2966,Tank/Fighter/,blue,Support/Mage/,2017,Tank/Fighter/,Assassin/Fighter/,2,2
2967,Tank/Fighter/,blue,Fighter/,2017,Tank/Fighter/,Assassin/Fighter/,1,1
2968,Tank/,blue,Marksman/,2017,Fighter/Mage/,Fighter/,1,1
2969,Tank/Mage/,blue,Fighter/Assassin/,2017,Tank/Fighter/,Support/Mage/,1,1
2970,Fighter/Marksman/,blue,Fighter/Assassin/,2017,Fighter/Assassin/,Mage/Fighter/,1,1
2971,Mage/Marksman/,blue,Support/Mage/,2017,Tank/,Assassin/Fighter/,1,0
2972,Tank/Mage/,blue,Fighter/Tank/,2017,Fighter/Assassin/,Assassin/Fighter/,1,0
2973,Tank/,blue,Fighter/,2017,Fighter/Assassin/,Fighter/Assassin/,2,2
2974,Fighter/,blue,Fighter/Assassin/,2017,Tank/,Marksman/,1,0
2975,Tank/,blue,Fighter/Tank/,2017,Fighter/Assassin/,Support/Mage/,1,1
2976,Fighter/Mage/,blue,Marksman/,2017,Tank/,Support/Mage/,1,1
2977,Tank/Mage/,blue,Support/Mage/,2017,Fighter/,Marksman/,1,1
2978,Fighter/Tank/,blue,Support/Mage/,2017,Tank/,Fighter/Assassin/,1,1
2979,Tank/Mage/,blue,Fighter/Tank/,2017,Fighter/Mage/,Assassin/Fighter/,2,0
2980,Tank/Fighter/,blue,Assassin/Fighter/,2017,Tank/,Fighter/,2,0
2981,Tank/,blue,Assassin/Fighter/,2017,Fighter/Assassin/,Fighter/Assassin/,1,0
2982,Tank/Mage/,blue,Marksman/,2017,Tank/Fighter/,Support/Mage/,1,1
2983,Tank/Mage/,blue,Mage/Fighter/,2017,Fighter/Mage/,Marksman/,1,0
2984,Tank/Mage/,blue,Fighter/,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2985,Fighter/Marksman/,blue,Fighter/Mage/,2017,Fighter/Mage/,Support/Mage/,1,0
2986,Tank/,blue,Assassin/Mage/,2017,Fighter/,Marksman/,1,1
2987,Fighter/Mage/,blue,Mage/Fighter/,2017,Tank/Mage/,Support/Mage/,1,1
2988,Tank/Fighter/,blue,Support/Mage/,2017,Fighter/Mage/,Marksman/,2,2
2989,Tank/,blue,Marksman/,2017,Tank/Mage/,Support/Mage/,1,0
2990,Fighter/Mage/,blue,Fighter/Assassin/,2017,Fighter/Tank/,Support/Mage/,1,1
2991,Fighter/Mage/,blue,Mage/Fighter/,2017,Tank/,Assassin/Fighter/,2,1
