,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
197,Elise,Jayce,2015,Summer,red,Jungle,Middle,1,0
198,Sejuani,Urgot,2015,Summer,red,Jungle,Middle,1,0
199,Nunu,Kassadin,2015,Summer,red,Jungle,Middle,2,2
200,Hecarim,Azir,2015,Summer,red,Jungle,Middle,1,0
201,Gragas,Xerath,2015,Summer,red,Jungle,Middle,1,1
202,LeeSin,Vladimir,2015,Summer,red,Jungle,Middle,1,0
203,Nunu,Ahri,2015,Summer,red,Jungle,Middle,1,1
204,RekSai,Morgana,2015,Summer,red,Jungle,Middle,1,1
205,Sejuani,Xerath,2015,Summer,red,Jungle,Middle,2,0
206,Olaf,Ahri,2015,Summer,red,Jungle,Middle,1,0
207,Gragas,Ryze,2015,Summer,red,Jungle,Middle,2,1
208,LeeSin,Anivia,2015,Summer,red,Jungle,Middle,1,0
209,Olaf,Diana,2015,Summer,red,Jungle,Middle,1,0
210,JarvanIV,Xerath,2015,Summer,red,Jungle,Middle,1,0
211,Rengar,Diana,2015,Summer,red,Jungle,Middle,1,0
212,LeeSin,Morgana,2015,Summer,red,Jungle,Middle,1,0
213,Skarner,Viktor,2015,Summer,red,Jungle,Middle,1,0
214,Rengar,Fizz,2015,Summer,red,Jungle,Middle,1,0
215,Olaf,Orianna,2015,Summer,red,Jungle,Middle,1,0
216,Hecarim,Lulu,2015,Summer,red,Jungle,Middle,1,0
217,Nidalee,Lissandra,2015,Summer,red,Jungle,Middle,2,1
218,Elise,Olaf,2015,Summer,red,Jungle,Middle,1,1
219,RekSai,Ryze,2015,Summer,red,Jungle,Middle,2,1
220,LeeSin,Lissandra,2015,Summer,red,Jungle,Middle,1,1
221,Evelynn,Karthus,2015,Summer,red,Jungle,Middle,1,1
222,Nunu,Diana,2015,Summer,red,Jungle,Middle,1,0
223,Evelynn,Anivia,2015,Summer,red,Jungle,Middle,1,0
224,Gragas,Lissandra,2015,Summer,red,Jungle,Middle,1,0
225,Gragas,Anivia,2015,Summer,red,Jungle,Middle,1,1
226,RekSai,Veigar,2015,Summer,red,Jungle,Middle,1,0
227,JarvanIV,Orianna,2015,Summer,red,Jungle,Middle,1,1
228,Zac,Kassadin,2015,Summer,red,Jungle,Middle,1,1
229,Skarner,Azir,2015,Summer,red,Jungle,Middle,1,0
230,JarvanIV,Lulu,2015,Summer,red,Jungle,Middle,1,1
231,Kindred,Orianna,2015,Summer,red,Jungle,Middle,1,0
232,Kindred,Kassadin,2015,Summer,red,Jungle,Middle,1,1
233,Kindred,Leblanc,2015,Summer,red,Jungle,Middle,1,0
234,Nidalee,Kassadin,2015,Summer,red,Jungle,Middle,1,1
235,DrMundo,Kassadin,2015,Summer,red,Jungle,Middle,1,1
236,Nidalee,Anivia,2015,Summer,red,Jungle,Middle,1,0
237,Kindred,Viktor,2015,Summer,red,Jungle,Middle,1,0
238,DrMundo,Varus,2015,Summer,red,Jungle,Middle,2,2
239,Elise,Kassadin,2015,Summer,red,Jungle,Middle,1,0
240,Sejuani,Ziggs,2015,Summer,red,Jungle,Middle,1,1
241,Zac,Ahri,2015,Summer,red,Jungle,Middle,1,0
242,Gragas,Urgot,2015,Summer,red,Jungle,Middle,1,0
243,Sejuani,KogMaw,2015,Summer,red,Jungle,Middle,1,1
244,Gragas,Corki,2015,Summer,red,Jungle,Middle,1,1
245,Sejuani,Diana,2015,Summer,red,Jungle,Middle,1,1
246,Sejuani,Orianna,2015,Summer,red,Jungle,Middle,1,0
0,RekSai,Thresh,2015,Summer,red,Jungle,Support,43,18
1,Gragas,Annie,2015,Summer,red,Jungle,Support,17,11
2,Sejuani,Annie,2015,Summer,red,Jungle,Support,2,0
3,Evelynn,Alistar,2015,Summer,red,Jungle,Support,26,8
4,Sejuani,Nautilus,2015,Summer,red,Jungle,Support,7,4
5,Sejuani,Thresh,2015,Summer,red,Jungle,Support,12,6
6,Evelynn,Morgana,2015,Summer,red,Jungle,Support,5,3
7,LeeSin,Alistar,2015,Summer,red,Jungle,Support,21,8
8,LeeSin,Thresh,2015,Summer,red,Jungle,Support,10,5
9,Gragas,Nautilus,2015,Summer,red,Jungle,Support,25,9
10,Sejuani,Janna,2015,Summer,red,Jungle,Support,6,2
11,JarvanIV,Alistar,2015,Summer,red,Jungle,Support,5,3
12,RekSai,Bard,2015,Summer,red,Jungle,Support,4,3
13,Gragas,Bard,2015,Summer,red,Jungle,Support,7,5
14,Zac,Thresh,2015,Summer,red,Jungle,Support,1,1
15,Nunu,Thresh,2015,Summer,red,Jungle,Support,5,3
16,RekSai,Morgana,2015,Summer,red,Jungle,Support,15,8
17,Nunu,Nautilus,2015,Summer,red,Jungle,Support,1,0
18,Nidalee,Janna,2015,Summer,red,Jungle,Support,10,4
19,Nunu,Alistar,2015,Summer,red,Jungle,Support,7,4
20,Gragas,Malphite,2015,Summer,red,Jungle,Support,1,0
21,RekSai,Janna,2015,Summer,red,Jungle,Support,20,9
22,Gragas,Alistar,2015,Summer,red,Jungle,Support,43,25
23,RekSai,Alistar,2015,Summer,red,Jungle,Support,45,19
24,Nidalee,Thresh,2015,Summer,red,Jungle,Support,4,0
25,RekSai,Annie,2015,Summer,red,Jungle,Support,21,13
26,Ekko,Nautilus,2015,Summer,red,Jungle,Support,7,3
27,RekSai,Nautilus,2015,Summer,red,Jungle,Support,25,12
28,Evelynn,Thresh,2015,Summer,red,Jungle,Support,8,4
29,Evelynn,Bard,2015,Summer,red,Jungle,Support,2,0
30,Nocturne,Annie,2015,Summer,red,Jungle,Support,3,0
31,Ekko,Thresh,2015,Summer,red,Jungle,Support,11,7
32,Olaf,Annie,2015,Summer,red,Jungle,Support,3,0
33,Gragas,Braum,2015,Summer,red,Jungle,Support,22,9
34,Gragas,Thresh,2015,Summer,red,Jungle,Support,38,15
35,Nidalee,Shen,2015,Summer,red,Jungle,Support,3,3
36,Gragas,Janna,2015,Summer,red,Jungle,Support,36,23
37,RekSai,Braum,2015,Summer,red,Jungle,Support,16,5
38,Vi,Shen,2015,Summer,red,Jungle,Support,1,0
39,LeeSin,Nautilus,2015,Summer,red,Jungle,Support,7,0
40,Gragas,Shen,2015,Summer,red,Jungle,Support,3,1
41,Vi,Janna,2015,Summer,red,Jungle,Support,1,1
42,Nunu,Karma,2015,Summer,red,Jungle,Support,1,0
43,Shyvana,Karma,2015,Summer,red,Jungle,Support,1,1
44,Elise,Thresh,2015,Summer,red,Jungle,Support,8,6
45,LeeSin,Janna,2015,Summer,red,Jungle,Support,3,0
46,Shyvana,Braum,2015,Summer,red,Jungle,Support,1,1
47,Rengar,Braum,2015,Summer,red,Jungle,Support,2,0
48,Nautilus,Janna,2015,Summer,red,Jungle,Support,1,0
49,Ekko,Alistar,2015,Summer,red,Jungle,Support,7,0
50,Elise,Leona,2015,Summer,red,Jungle,Support,3,2
51,Nidalee,Braum,2015,Summer,red,Jungle,Support,7,3
52,Elise,Alistar,2015,Summer,red,Jungle,Support,20,9
53,LeeSin,Braum,2015,Summer,red,Jungle,Support,7,2
54,Ekko,Braum,2015,Summer,red,Jungle,Support,4,3
55,LeeSin,Leona,2015,Summer,red,Jungle,Support,1,0
56,Elise,Janna,2015,Summer,red,Jungle,Support,4,2
57,Elise,Soraka,2015,Summer,red,Jungle,Support,1,1
58,Gragas,Morgana,2015,Summer,red,Jungle,Support,9,5
59,Elise,Karma,2015,Summer,red,Jungle,Support,1,1
60,Sejuani,Alistar,2015,Summer,red,Jungle,Support,15,9
61,Gragas,Lulu,2015,Summer,red,Jungle,Support,2,1
62,Evelynn,Janna,2015,Summer,red,Jungle,Support,5,2
63,Volibear,Thresh,2015,Summer,red,Jungle,Support,1,0
64,Nidalee,Bard,2015,Summer,red,Jungle,Support,2,1
65,Volibear,Lulu,2015,Summer,red,Jungle,Support,1,0
66,Olaf,Janna,2015,Summer,red,Jungle,Support,4,2
67,Nidalee,Alistar,2015,Summer,red,Jungle,Support,16,9
68,Olaf,Alistar,2015,Summer,red,Jungle,Support,1,1
69,MonkeyKing,Janna,2015,Summer,red,Jungle,Support,1,1
70,Nidalee,Taric,2015,Summer,red,Jungle,Support,1,0
71,LeeSin,Annie,2015,Summer,red,Jungle,Support,3,1
72,LeeSin,Morgana,2015,Summer,red,Jungle,Support,2,0
73,Ekko,Morgana,2015,Summer,red,Jungle,Support,2,1
74,Vi,Alistar,2015,Summer,red,Jungle,Support,1,0
75,Rengar,Alistar,2015,Summer,red,Jungle,Support,3,1
76,LeeSin,Shen,2015,Summer,red,Jungle,Support,1,0
77,RekSai,Gragas,2015,Summer,red,Jungle,Support,1,0
78,RekSai,Trundle,2015,Summer,red,Jungle,Support,3,1
79,RekSai,Shen,2015,Summer,red,Jungle,Support,3,2
80,Elise,Braum,2015,Summer,red,Jungle,Support,11,6
81,Nidalee,TahmKench,2015,Summer,red,Jungle,Support,1,0
82,Ekko,Shen,2015,Summer,red,Jungle,Support,1,1
83,Elise,Annie,2015,Summer,red,Jungle,Support,3,2
84,Evelynn,Annie,2015,Summer,red,Jungle,Support,7,3
85,Nunu,Morgana,2015,Summer,red,Jungle,Support,2,0
86,Nunu,Janna,2015,Summer,red,Jungle,Support,3,1
87,Evelynn,Veigar,2015,Summer,red,Jungle,Support,1,0
88,Evelynn,Nami,2015,Summer,red,Jungle,Support,1,0
89,Nidalee,Nautilus,2015,Summer,red,Jungle,Support,5,1
90,Evelynn,Nautilus,2015,Summer,red,Jungle,Support,7,4
91,Evelynn,Braum,2015,Summer,red,Jungle,Support,5,2
92,Evelynn,Karma,2015,Summer,red,Jungle,Support,1,0
93,Gragas,Kennen,2015,Summer,red,Jungle,Support,4,1
94,LeeSin,Kennen,2015,Summer,red,Jungle,Support,1,0
95,Fizz,Thresh,2015,Summer,red,Jungle,Support,1,0
96,Nunu,Bard,2015,Summer,red,Jungle,Support,2,2
97,Rengar,Veigar,2015,Summer,red,Jungle,Support,1,0
98,Rengar,Annie,2015,Summer,red,Jungle,Support,1,0
99,Evelynn,Kennen,2015,Summer,red,Jungle,Support,2,1
100,Nidalee,Annie,2015,Summer,red,Jungle,Support,4,1
101,JarvanIV,Thresh,2015,Summer,red,Jungle,Support,3,2
102,JarvanIV,Janna,2015,Summer,red,Jungle,Support,1,0
103,Ekko,Janna,2015,Summer,red,Jungle,Support,8,4
104,Olaf,Leona,2015,Summer,red,Jungle,Support,1,1
105,Evelynn,Leona,2015,Summer,red,Jungle,Support,1,0
106,Vi,Braum,2015,Summer,red,Jungle,Support,1,0
107,Elise,Kennen,2015,Summer,red,Jungle,Support,2,2
108,RekSai,Kennen,2015,Summer,red,Jungle,Support,2,0
109,Sejuani,Lulu,2015,Summer,red,Jungle,Support,1,0
110,Sejuani,Bard,2015,Summer,red,Jungle,Support,2,1
111,Sejuani,Kennen,2015,Summer,red,Jungle,Support,1,0
112,Sejuani,Morgana,2015,Summer,red,Jungle,Support,2,0
113,Gragas,Leona,2015,Summer,red,Jungle,Support,5,3
114,RekSai,Leona,2015,Summer,red,Jungle,Support,1,1
115,JarvanIV,Nautilus,2015,Summer,red,Jungle,Support,1,0
116,Gragas,Trundle,2015,Summer,red,Jungle,Support,2,1
117,Ekko,Gragas,2015,Summer,red,Jungle,Support,1,1
118,Evelynn,Gragas,2015,Summer,red,Jungle,Support,1,1
119,Nunu,Annie,2015,Summer,red,Jungle,Support,1,1
120,Hecarim,Thresh,2015,Summer,red,Jungle,Support,1,0
121,RekSai,Lulu,2015,Summer,red,Jungle,Support,1,0
122,JarvanIV,Shen,2015,Summer,red,Jungle,Support,1,0
123,Rengar,Nautilus,2015,Summer,red,Jungle,Support,1,0
124,Nidalee,Morgana,2015,Summer,red,Jungle,Support,3,0
125,Elise,Blitzcrank,2015,Summer,red,Jungle,Support,1,0
126,Elise,TahmKench,2015,Summer,red,Jungle,Support,1,1
127,LeeSin,Bard,2015,Summer,red,Jungle,Support,1,0
128,Skarner,Thresh,2015,Summer,red,Jungle,Support,1,0
129,Hecarim,Janna,2015,Summer,red,Jungle,Support,1,0
130,Nidalee,Kennen,2015,Summer,red,Jungle,Support,2,2
131,Gragas,TahmKench,2015,Summer,red,Jungle,Support,4,2
132,Nunu,Brand,2015,Summer,red,Jungle,Support,1,0
133,Elise,Morgana,2015,Summer,red,Jungle,Support,1,0
134,RekSai,TahmKench,2015,Summer,red,Jungle,Support,1,0
135,Elise,Shen,2015,Summer,red,Jungle,Support,3,3
136,JarvanIV,TahmKench,2015,Summer,red,Jungle,Support,1,1
137,Zac,Alistar,2015,Summer,red,Jungle,Support,2,1
138,Skarner,Alistar,2015,Summer,red,Jungle,Support,1,0
139,Kindred,Alistar,2015,Summer,red,Jungle,Support,3,1
140,Nidalee,Trundle,2015,Summer,red,Jungle,Support,1,0
141,DrMundo,Alistar,2015,Summer,red,Jungle,Support,2,2
142,LeeSin,Trundle,2015,Summer,red,Jungle,Support,1,1
143,Kindred,Braum,2015,Summer,red,Jungle,Support,1,0
144,DrMundo,Shen,2015,Summer,red,Jungle,Support,1,1
145,Gragas,Nami,2015,Summer,red,Jungle,Support,1,0
0,Urgot,Thresh,2015,Summer,red,ADC,Support,7,2
1,Kalista,Annie,2015,Summer,red,ADC,Support,10,6
2,Sivir,Alistar,2015,Summer,red,ADC,Support,58,28
3,Vayne,Nautilus,2015,Summer,red,ADC,Support,3,1
4,Graves,Nautilus,2015,Summer,red,ADC,Support,2,1
5,Ashe,Thresh,2015,Summer,red,ADC,Support,5,3
6,Kalista,Thresh,2015,Summer,red,ADC,Support,18,8
7,Kalista,Morgana,2015,Summer,red,ADC,Support,6,2
8,Jinx,Alistar,2015,Summer,red,ADC,Support,10,3
9,Sivir,Thresh,2015,Summer,red,ADC,Support,32,18
10,Corki,Nautilus,2015,Summer,red,ADC,Support,20,8
11,Sivir,Janna,2015,Summer,red,ADC,Support,22,10
12,Sivir,Bard,2015,Summer,red,ADC,Support,7,7
13,Kalista,Bard,2015,Summer,red,ADC,Support,2,1
14,Ezreal,Thresh,2015,Summer,red,ADC,Support,3,2
15,Jinx,Thresh,2015,Summer,red,ADC,Support,18,12
16,Sivir,Morgana,2015,Summer,red,ADC,Support,6,2
17,Lucian,Nautilus,2015,Summer,red,ADC,Support,3,2
18,Lucian,Janna,2015,Summer,red,ADC,Support,10,5
19,Ashe,Bard,2015,Summer,red,ADC,Support,2,1
20,Corki,Alistar,2015,Summer,red,ADC,Support,34,13
21,Corki,Malphite,2015,Summer,red,ADC,Support,1,0
22,Tristana,Nautilus,2015,Summer,red,ADC,Support,5,2
23,Vayne,Janna,2015,Summer,red,ADC,Support,12,4
24,Graves,Janna,2015,Summer,red,ADC,Support,2,1
25,Kalista,Alistar,2015,Summer,red,ADC,Support,21,13
26,Sivir,Nautilus,2015,Summer,red,ADC,Support,35,15
27,Sivir,Annie,2015,Summer,red,ADC,Support,30,15
28,Jinx,Annie,2015,Summer,red,ADC,Support,5,1
29,Vayne,Alistar,2015,Summer,red,ADC,Support,18,8
30,Corki,Thresh,2015,Summer,red,ADC,Support,21,10
31,Corki,Braum,2015,Summer,red,ADC,Support,10,4
32,Corki,Annie,2015,Summer,red,ADC,Support,12,5
33,Sivir,Shen,2015,Summer,red,ADC,Support,4,3
34,Tristana,Janna,2015,Summer,red,ADC,Support,7,4
35,Vayne,Braum,2015,Summer,red,ADC,Support,7,1
36,Jinx,Shen,2015,Summer,red,ADC,Support,4,1
37,Tristana,Braum,2015,Summer,red,ADC,Support,8,2
38,Corki,Janna,2015,Summer,red,ADC,Support,19,11
39,Jinx,Janna,2015,Summer,red,ADC,Support,7,5
40,KogMaw,Janna,2015,Summer,red,ADC,Support,13,5
41,Tristana,Alistar,2015,Summer,red,ADC,Support,17,7
42,Tristana,Karma,2015,Summer,red,ADC,Support,3,2
43,KogMaw,Thresh,2015,Summer,red,ADC,Support,7,4
44,Draven,Thresh,2015,Summer,red,ADC,Support,2,2
45,Ashe,Braum,2015,Summer,red,ADC,Support,8,6
46,Sivir,Braum,2015,Summer,red,ADC,Support,12,5
47,KogMaw,Leona,2015,Summer,red,ADC,Support,1,1
48,Ashe,Alistar,2015,Summer,red,ADC,Support,12,5
49,KogMaw,Alistar,2015,Summer,red,ADC,Support,12,4
50,Tristana,Thresh,2015,Summer,red,ADC,Support,8,3
51,KogMaw,Braum,2015,Summer,red,ADC,Support,9,4
52,Jinx,Braum,2015,Summer,red,ADC,Support,3,1
53,Twitch,Braum,2015,Summer,red,ADC,Support,1,0
54,Ashe,Leona,2015,Summer,red,ADC,Support,4,1
55,Ashe,Janna,2015,Summer,red,ADC,Support,2,0
56,Sivir,Soraka,2015,Summer,red,ADC,Support,1,1
57,Vayne,Morgana,2015,Summer,red,ADC,Support,3,3
58,Draven,Braum,2015,Summer,red,ADC,Support,2,1
59,Urgot,Alistar,2015,Summer,red,ADC,Support,8,5
60,Lucian,Lulu,2015,Summer,red,ADC,Support,1,0
61,Lucian,Alistar,2015,Summer,red,ADC,Support,20,7
62,Urgot,Nautilus,2015,Summer,red,ADC,Support,6,2
63,Urgot,Annie,2015,Summer,red,ADC,Support,1,1
64,Urgot,Morgana,2015,Summer,red,ADC,Support,1,0
65,Ashe,Lulu,2015,Summer,red,ADC,Support,1,0
66,Lucian,Bard,2015,Summer,red,ADC,Support,1,0
67,Ezreal,Morgana,2015,Summer,red,ADC,Support,2,2
68,Lucian,Thresh,2015,Summer,red,ADC,Support,14,1
69,Ashe,Morgana,2015,Summer,red,ADC,Support,2,1
70,Vayne,Bard,2015,Summer,red,ADC,Support,3,0
71,Lulu,Nautilus,2015,Summer,red,ADC,Support,1,0
72,Corki,Bard,2015,Summer,red,ADC,Support,3,2
73,Kalista,Janna,2015,Summer,red,ADC,Support,4,2
74,Vayne,Thresh,2015,Summer,red,ADC,Support,6,1
75,Corki,Morgana,2015,Summer,red,ADC,Support,8,2
76,Ezreal,Janna,2015,Summer,red,ADC,Support,2,2
77,Corki,Taric,2015,Summer,red,ADC,Support,1,0
78,Caitlyn,Lulu,2015,Summer,red,ADC,Support,1,1
79,Tristana,Morgana,2015,Summer,red,ADC,Support,1,0
80,Urgot,Janna,2015,Summer,red,ADC,Support,1,1
81,Jinx,Morgana,2015,Summer,red,ADC,Support,7,3
82,Twitch,Thresh,2015,Summer,red,ADC,Support,1,0
83,Corki,Shen,2015,Summer,red,ADC,Support,3,3
84,KogMaw,Nautilus,2015,Summer,red,ADC,Support,4,1
85,Caitlyn,Thresh,2015,Summer,red,ADC,Support,2,1
86,KogMaw,Shen,2015,Summer,red,ADC,Support,1,0
87,Lucian,Gragas,2015,Summer,red,ADC,Support,1,0
88,Graves,Annie,2015,Summer,red,ADC,Support,1,1
89,Tristana,Trundle,2015,Summer,red,ADC,Support,3,2
90,Ezreal,Alistar,2015,Summer,red,ADC,Support,1,1
91,Varus,Alistar,2015,Summer,red,ADC,Support,2,2
92,Lucian,Braum,2015,Summer,red,ADC,Support,9,4
93,Corki,TahmKench,2015,Summer,red,ADC,Support,1,0
94,Tristana,Annie,2015,Summer,red,ADC,Support,1,0
95,Lucian,Annie,2015,Summer,red,ADC,Support,3,3
96,Urgot,Braum,2015,Summer,red,ADC,Support,1,1
97,Vayne,Veigar,2015,Summer,red,ADC,Support,1,0
98,Varus,Nami,2015,Summer,red,ADC,Support,1,0
99,Ezreal,Bard,2015,Summer,red,ADC,Support,1,0
100,Kalista,Nautilus,2015,Summer,red,ADC,Support,2,1
101,Vayne,Karma,2015,Summer,red,ADC,Support,1,0
102,Kalista,Kennen,2015,Summer,red,ADC,Support,4,3
103,Jinx,Nautilus,2015,Summer,red,ADC,Support,2,0
104,Vayne,Annie,2015,Summer,red,ADC,Support,1,0
105,Sivir,Veigar,2015,Summer,red,ADC,Support,1,0
106,Tristana,Kennen,2015,Summer,red,ADC,Support,1,1
107,Draven,Janna,2015,Summer,red,ADC,Support,2,1
108,Sivir,Kennen,2015,Summer,red,ADC,Support,7,1
109,Graves,Braum,2015,Summer,red,ADC,Support,1,0
110,Ezreal,Braum,2015,Summer,red,ADC,Support,1,1
111,Sivir,Leona,2015,Summer,red,ADC,Support,3,2
112,Lucian,Kennen,2015,Summer,red,ADC,Support,1,0
113,Sivir,Lulu,2015,Summer,red,ADC,Support,1,0
114,Urgot,Bard,2015,Summer,red,ADC,Support,1,1
115,Graves,Leona,2015,Summer,red,ADC,Support,2,2
116,Lucian,Morgana,2015,Summer,red,ADC,Support,3,2
117,Varus,Nautilus,2015,Summer,red,ADC,Support,2,0
118,Urgot,Leona,2015,Summer,red,ADC,Support,1,1
119,Corki,Trundle,2015,Summer,red,ADC,Support,2,0
120,Varus,Trundle,2015,Summer,red,ADC,Support,1,1
121,Ezreal,Gragas,2015,Summer,red,ADC,Support,1,1
122,Corki,Gragas,2015,Summer,red,ADC,Support,1,1
123,Varus,Annie,2015,Summer,red,ADC,Support,1,0
124,Graves,Thresh,2015,Summer,red,ADC,Support,1,0
125,Kalista,Braum,2015,Summer,red,ADC,Support,4,0
126,Varus,Thresh,2015,Summer,red,ADC,Support,1,0
127,Vayne,Leona,2015,Summer,red,ADC,Support,1,0
128,Urgot,Lulu,2015,Summer,red,ADC,Support,1,0
129,Ashe,Nautilus,2015,Summer,red,ADC,Support,1,0
130,Tristana,Shen,2015,Summer,red,ADC,Support,3,2
131,Tristana,Blitzcrank,2015,Summer,red,ADC,Support,1,0
132,Jinx,TahmKench,2015,Summer,red,ADC,Support,4,2
133,Kennen,Braum,2015,Summer,red,ADC,Support,1,1
134,Jinx,Kennen,2015,Summer,red,ADC,Support,1,1
135,Kalista,Brand,2015,Summer,red,ADC,Support,1,0
136,Kalista,TahmKench,2015,Summer,red,ADC,Support,1,1
137,Jayce,Thresh,2015,Summer,red,ADC,Support,1,0
138,Ashe,TahmKench,2015,Summer,red,ADC,Support,1,0
139,Ashe,Shen,2015,Summer,red,ADC,Support,1,1
140,Sivir,TahmKench,2015,Summer,red,ADC,Support,1,1
141,Kindred,Alistar,2015,Summer,red,ADC,Support,2,2
142,Lucian,Trundle,2015,Summer,red,ADC,Support,1,0
143,MissFortune,Alistar,2015,Summer,red,ADC,Support,2,1
144,MissFortune,Janna,2015,Summer,red,ADC,Support,1,0
145,MissFortune,Morgana,2015,Summer,red,ADC,Support,1,0
146,Kalista,Shen,2015,Summer,red,ADC,Support,1,1
147,Lucian,Nami,2015,Summer,red,ADC,Support,1,0
148,Graves,Alistar,2015,Summer,red,ADC,Support,1,1
149,KogMaw,Morgana,2015,Summer,red,ADC,Support,1,0
